Name,Position,Country,Rookie,Age,Weight,Height,Contract,Salary,Stats 1,Stats 2,Stats 3,Stats 4,Stats 5,Stats 6,Stats 7,Stats 8,Stats 9,Stats 10,Stats 11,Stats 12,Stats 13,Stats 14
Tysen Dowzak,4,USA,N,22,212,77,1,600000,72,40,49,50,81,65,50,40,50,50,50,62,58,15
Tyson Marsh,4,CAN,N,25,215,73,1,600000,73,40,69,50,82,65,53,40,54,52,52,66,61,35
Victor Bartley,4,CAN,Y,21,195,72,1,600000,63,40,77,50,72,65,50,40,50,50,50,60,57,35
Viktor Dovgan,4,RUS,N,23,202,74,1,600000,67,40,69,50,76,65,50,40,50,50,50,59,59,40
Viktor Tikhonov,3,LVA,Y,21,187,74,1,600000,58,40,78,74,67,77,67,45,66,66,72,59,58,70
Vladimir Denisov,4,BLR,N,25,207,72,1,600000,69,58,56,56,78,70,55,40,56,54,58,62,66,65
Vladimir Dravecky,3,SVK,N,24,185,70,1,600000,58,40,79,60,65,66,54,40,56,53,52,62,60,1
Vladimir Mihalik,4,SVK,Y,22,222,79,3,800000,60,43,73,63,86,73,66,40,71,61,62,60,61,70
Vladimir Nikiforov,3,USA,N,22,170,69,1,600000,50,40,64,62,50,63,54,40,55,52,51,61,58,30
Vladimir Zharkov,3,RUS,N,22,187,72,1,600000,59,40,82,65,67,68,57,40,58,56,57,61,58,25
Vyacheslav Trukhno,1,RUS,N,23,203,73,1,600000,67,40,77,61,76,65,57,40,59,55,50,61,59,35
Vyacheslav Voinov,4,RUS,N,20,190,72,1,600000,61,40,74,66,70,68,68,40,56,55,54,59,57,50
Wacey Rabbit,1,CAN,N,23,186,70,1,600000,59,46,69,70,66,66,57,49,56,58,54,64,60,55
Wes Cunningham,2,CAN,N,23,174,71,1,600000,53,40,84,50,54,63,50,40,50,50,50,64,59,15
Wes O'Neill,4,CAN,Y,23,200,76,1,600000,74,40,57,60,75,69,60,40,58,59,55,61,62,1
Yanick Lehoux,1,CAN,N,27,200,73,1,600000,66,40,85,68,75,71,62,54,63,59,52,69,63,55
Yannick Tifu,1,CAN,N,25,185,71,1,600000,58,40,72,65,65,64,57,45,59,54,50,68,61,40
Yannick Weber,4,SWZ,Y,20,194,71,1,600000,63,40,82,68,72,74,69,40,68,62,55,66,65,45
Zach Bogosian,4,USA,Y,19,200,74,3,800000,79,46,69,76,75,79,75,40,72,69,74,58,61,80
Zach Hamill,1,CAN,Y,21,190,72,1,600000,61,40,82,70,70,71,69,48,58,58,55,63,58,20
Zach Tarkir,4,USA,N,25,189,73,1,600000,60,40,77,57,69,65,53,40,53,54,53,62,61,35
Zack Fitzgerald,4,USA,N,24,214,73,1,600000,73,57,42,50,82,66,52,40,53,51,54,66,70,55
Zack Smith,1,CAN,Y,21,205,74,1,600000,70,58,79,67,77,69,60,50,58,59,52,63,60,50
Zack Torquato,1,CAN,Y,20,188,72,1,600000,60,40,89,50,68,64,50,40,50,50,46,58,56,35
Jonas Gustavsson,5,SWE,N,25,180,75,3,5000000,85,67,64,77,82,84,84,71,82,64,62,50,0,0
Ondrej Pavelec,5,CZE,Y,21,200,74,2,750000,73,60,75,82,72,73,74,69,72,62,57,63,0,0
Nikolai Khabibulin,5,RUS,N,36,209,73,1,7500000,90,86,79,80,90,92,92,92,90,88,85,89,0,0
Ray Emery,5,CAN,N,27,196,74,2,1750000,84,74,78,79,82,85,85,83,85,72,61,50,0,0
Miikka Kiprusoff,5,FIN,N,32,184,73,5,7900000,91,99,64,80,87,90,91,92,92,88,82,50,0,0
Alexander Salak,5,CZK,Y,22,180,73,3,750000,60,50,65,75,60,60,60,57,60,45,45,50,0,0
Jonathan Bernier,5,CAN,N,21,184,72,3,1150000,70,70,64,78,70,70,70,62,70,62,60,80,0,0
Curtis McElhinney,5,CAN,Y,25,193,74,2,500000,68,60,71,82,65,71,71,66,70,61,66,40,0,0
Kari Lehtonen,5,FIN,N,26,215,76,1,2000000,89,93,82,86,88,88,88,91,91,70,74,50,0,0
Martin Biron,5,CAN,N,32,180,75,3,4850000,86,86,60,84,85,86,86,94,88,76,83,30,0,0
Dan Ellis,5,CAN,N,28,188,72,2,2000000,82,74,68,78,81,80,83,84,81,65,73,40,0,0
Ryan Miller,5,USA,N,28,172,74,1,2575000,90,95,71,82,89,91,90,96,91,75,72,73,0,0
Erik Ersberg,5,SWE,N,27,168,72,1,850000,84,71,48,78,84,81,81,80,83,58,58,25,0,0
Jonathan Quick,5,USA,Y,23,216,73,2,500000,85,79,83,80,85,86,85,85,86,56,56,60,0,0
Jeff Drouin-Deslauriers,5,CAN,Y,25,200,76,2,750000,64,51,75,86,64,64,64,69,64,47,47,55,0,0
Dwayne Roloson,5,CAN,N,40,180,73,2,4000000,87,90,60,80,86,88,88,93,87,84,89,1,0,0
Steve Mason,5,CAN,Y,21,212,76,2,750000,93,93,81,86,93,93,93,89,92,60,60,47,0,0
Brent Johnson,5,USA,N,32,199,75,1,1100000,77,68,74,84,77,77,77,81,77,72,68,5,0,0
Ben Bishop,5,USA,Y,22,205,79,2,850000,61,54,77,92,61,61,61,60,61,47,47,60,0,0
Peter Mannino,5,USA,Y,25,195,72,2,550000,58,55,72,78,58,58,58,63,58,68,63,52,0,0
Tim Thomas,5,USA,N,35,201,71,3,5250000,93,94,75,76,95,95,95,98,96,82,81,80,0,0
Corey Crawford,5,CAN,N,25,188,74,4,900000,70,69,68,82,70,70,70,65,70,65,62,55,0,0
Simeon Varlamov,5,CAN,N,21,183,71,2,850000,84,66,63,76,82,84,84,71,82,56,62,47,0,0
Michael Leighton,5,CAN,N,28,186,75,2,800000,71,46,66,84,71,71,71,40,71,68,64,25,0,0
Peter Budaj,5,SVK,N,26,200,73,2,1500000,81,87,75,80,82,82,81,85,83,69,68,69,0,0
John Curry,5,USA,N,25,185,71,2,775000,69,70,65,76,69,69,69,71,69,52,52,35,0,0
Andrew Raycroft,5,CAN,N,29,185,72,1,2300500,71,72,65,78,71,71,71,77,71,70,74,20,0,0
Ryan Munce,5,CAN,N,24,185,74,1,1100000,53,51,65,82,53,53,53,56,53,63,64,42,0,0
Mark Dekanich,5,CAN,N,23,192,72,1,850000,66,63,71,78,66,66,66,65,66,32,32,50,0,0
Patrick Lalime,5,CAN,N,35,189,75,2,2300000,73,70,69,84,73,73,73,78,73,76,75,76,0,0
Mike Smith,5,CAN,N,27,218,76,1,1950000,90,96,84,86,91,90,90,88,91,66,69,66,0,0
Niklas Backstrom,5,FIN,N,31,189,73,1,3800000,94,95,69,80,94,95,94,97,94,71,76,69,0,0
Justin Pogge,5,CAN,Y,23,204,75,2,850000,77,72,74,82,77,77,77,77,77,47,47,50,0,0
Cory Schneider,5,USA,Y,23,195,74,2,850000,67,58,72,82,67,67,67,72,67,47,47,70,0,0
Curtis Sanford,5,CAN,N,30,187,70,2,863155,68,60,67,74,68,68,68,78,68,70,67,15,0,0
Manny Legace,5,CAN,N,36,200,70,3,4250000,80,64,75,74,82,84,82,84,80,88,87,1,0,0
Mathieu Garon,5,CAN,N,31,192,74,2,2300000,78,64,71,82,77,82,82,81,80,76,78,25,0,0
Yann Danis,5,CAN,N,28,181,72,1,600000,76,72,61,78,76,76,76,87,76,65,69,67,0,0
Marek Schwarz,5,CZE,Y,23,180,72,2,750000,64,57,60,78,64,64,64,57,64,67,59,70,0,0
Roberto Luongo,5,CAN,N,31,205,75,1,4526400,97,97,77,84,94,96,96,97,97,79,79,74,0,0
Craig Andersson,5,USA,N,28,180,74,1,800000,83,71,60,82,78,85,84,92,84,50,49,40,0,0
Johan Hedberg,5,SWE,N,36,190,72,1,850000,77,72,70,78,78,80,81,76,79,84,73,1,0,0
Seamus Kotyk,5,CAN,N,29,180,71,2,475000,55,79,55,55,55,55,55,55,55,30,30,50,0,0
Tobias Stephan,5,CHE,Y,25,180,74,2,550000,66,59,60,82,66,66,66,63,66,68,63,68,0,0
Antti Niemi,5,FIN,Y,26,204,74,3,750000,61,55,77,82,61,61,61,66,61,47,47,35,0,0
Jean-Sébastien Giguère,5,CAN,N,32,201,73,4,7600000,84,77,75,80,82,86,85,89,87,80,79,30,0,0
Carey Price,5,CAN,N,22,219,75,1,850000,88,87,84,84,86,86,87,86,88,66,70,80,0,0
Cristobal Huet,5,FRA,N,34,205,73,2,5500000,85,78,77,80,83,87,87,90,87,81,75,1,0,0
Jaroslav Halak,5,SVK,N,24,182,71,1,750000,84,72,62,76,81,84,84,88,84,68,59,50,0,0
Ty Conklin,5,USA,N,33,184,72,2,3350000,88,77,64,78,82,87,88,89,87,75,73,72,0,0
Chris Osgood,5,CAN,N,37,178,70,2,1600000,85,80,58,74,79,88,85,83,86,88,83,1,0,0
Brian Finley,5,CAN,N,28,205,75,2,500000,62,72,68,68,65,69,73,62,68,47,47,56,0,0
Vesa Toskala,5,FIN,N,31,195,70,4,4750000,85,92,72,74,87,83,85,85,87,81,77,82,0,0
Kevin Weekes,5,CAN,N,34,215,74,1,1150000,78,63,82,82,78,78,78,78,78,73,70,10,0,0
Scott Clemmensen,5,USA,N,32,205,75,2,1500000,84,74,77,84,79,84,85,82,83,69,72,66,0,0
Martin Brodeur,5,CAN,N,37,215,74,4,7000000,91,97,82,82,92,95,92,92,92,97,99,1,0,0
Tomas Vokoun,5,CZE,N,32,195,72,5,7000000,91,88,72,78,90,90,90,99,92,80,80,80,0,0
Pascal Leclaire,5,CAN,N,27,200,74,3,2000000,81,87,75,82,80,82,82,77,82,68,71,69,0,0
Ian Kerserich,5,USA,Y,23,200,74,2,500000,55,75,55,55,55,55,55,55,55,27,27,50,0,0
Stephen Valiquette,5,CAN,N,32,210,78,3,650000,75,63,80,90,74,82,82,77,78,74,73,74,0,0
Josh Tordjman,5,CAN,N,25,155,73,1,976000,67,70,35,80,67,67,67,68,67,47,47,40,0,0
Alex Auld,5,CAN,N,28,223,76,1,1600000,85,79,86,86,84,87,86,85,86,72,70,40,0,0
Brian Elliott,5,CAN,Y,24,202,74,1,800000,81,71,76,82,80,82,82,80,81,47,47,45,0,0
Josh Harding,5,CAN,N,25,197,73,3,2500000,79,52,73,80,79,84,84,87,83,68,69,60,0,0
Dany Sabourin,5,CAN,N,29,200,76,1,700000,63,57,75,86,63,63,63,74,63,71,70,25,0,0
Chris Mason,5,CAN,N,33,195,72,3,3000000,89,87,72,78,89,89,89,94,89,74,74,1,0,0
José Théodore,5,CAN,N,33,182,71,1,2000000,86,88,62,76,84,85,85,89,87,78,84,50,0,0
Manny Fernandez,5,CAN,N,35,207,72,1,1500000,84,74,78,78,82,85,85,83,85,82,80,5,0,0
Brian Boucher,5,USA,N,32,200,74,2,2225000,82,67,75,82,81,84,85,83,85,78,71,25,0,0
Joey MacDonald,5,CAN,N,29,197,72,2,1250000,83,86,73,78,82,84,84,84,84,68,63,15,0,0
Cam Ward,5,CAN,N,25,200,73,4,6000000,90,94,75,80,91,91,91,94,92,68,83,60,0,0
Billy Sauer,5,USA,N,21,180,74,1,500000,47,66,55,55,51,65,70,49,61,27,27,99,0,0
Rick Dipietro,5,USA,N,27,210,73,2,5000000,89,91,80,80,85,84,88,79,86,74,76,75,0,0
Antero Niittymaki,5,FIN,N,29,195,73,3,2200000,83,73,72,80,83,83,83,87,83,76,71,25,0,0
Ilja Bryzgalov,5,RUS,N,29,199,75,3,4000000,88,91,74,84,87,90,89,92,88,73,73,40,0,0
Matt Climie,5,CAN,Y,27,185,75,2,875000,60,50,65,84,60,60,60,57,60,47,47,30,0,0
Evgeni Nabokov,5,KAZ,N,34,200,72,3,6150000,93,94,75,78,92,94,92,93,92,95,79,1,0,0
Allen York,5,CAN,Y,20,185,76,2,863155,70,65,70,80,70,70,70,70,70,27,27,50,0,0
Jimmy Howard,5,USA,Y,25,205,72,2,800000,65,54,77,78,65,65,65,66,65,88,80,55,0,0
Michael Garnett,5,CAN,N,27,205,73,3,550000,47,66,65,65,56,66,70,49,62,48,48,63,0,0
Curtis Joseph,5,CAN,N,42,193,71,1,550000,63,63,71,76,63,63,63,67,63,94,81,1,0,0
Pekka Rinne,5,FIN,N,26,206,77,2,500000,88,83,78,88,88,88,88,89,91,65,69,64,0,0
Adam Berkhoel,5,USA,N,28,185,71,1,600000,61,63,65,76,61,61,61,61,61,68,71,25,0,0
Marc-André Fleury,5,CAN,N,25,180,74,2,3850000,91,96,60,82,90,91,91,94,92,71,69,75,0,0
Henrik Lundqvist,5,SWE,N,27,195,73,3,7800000,93,96,72,80,92,95,94,95,93,79,76,30,0,0
Marc Denis,5,CAN,N,32,190,75,1,750000,68,67,70,84,68,68,68,73,68,78,73,30,0,0
Jonas Hiller,5,CHE,N,27,193,74,1,500000,87,79,71,82,85,88,86,85,88,66,63,25,0,0
Jason LaBarbera,5,CAN,N,29,225,75,2,1000000,74,69,87,84,74,74,74,79,74,72,78,30,0,0
Adam Courchaine,5,CAN,N,20,185,75,1,600000,53,50,65,84,53,53,53,56,53,56,61,60,0,0
Marty Turco,5,CAN,N,34,185,71,1,6250000,91,95,65,76,89,89,88,89,89,76,86,1,0,0
Adam Dennis,5,CAN,N,24,190,72,1,600000,54,57,70,78,54,54,54,57,54,62,66,45,0,0
Adam Munro,5,CAN,N,27,199,73,1,600000,62,62,74,80,62,62,62,60,62,70,68,50,0,0
Al Montoya,5,USA,Y,24,193,73,3,700000,69,66,71,80,69,69,69,60,69,64,68,70,0,0
Barry Brust,5,CAN,Y,26,216,74,1,600000,60,62,83,82,60,60,60,61,60,70,63,45,0,0
Bobby Goepfert,5,USA,Y,26,170,70,1,600000,54,51,50,74,54,54,54,57,54,65,66,35,0,0
Brent Krahn,5,CAN,N,27,220,77,1,600000,61,57,85,88,61,61,61,55,61,68,69,55,0,0
Cedrick Desjardins,5,CAN,N,24,183,72,1,600000,63,65,63,78,63,63,63,65,63,70,61,40,0,0
Chris Beckford-Tseu,5,CAN,N,25,201,74,1,600000,53,60,75,82,53,53,53,55,53,67,64,40,0,0
Chris Holt,5,CAN,N,24,221,75,1,600000,69,60,85,84,69,69,69,64,69,64,64,45,0,0
Craig Kowalski,5,USA,N,28,190,68,1,600000,55,56,70,70,55,55,55,59,55,67,72,20,0,0
Dan LaCosta,5,CAN,Y,23,186,73,3,600000,63,67,66,80,63,63,63,65,63,61,60,60,0,0
Dan Turple,5,CAN,Y,24,220,78,1,600000,54,56,85,90,54,54,54,55,54,64,65,45,0,0
Daniel Larsson,5,CAN,Y,23,170,72,1,600000,60,65,50,78,60,60,60,64,60,60,64,60,0,0
Daniel Manzato,5,CAN,N,25,178,72,1,600000,56,62,58,78,56,56,56,59,56,66,65,40,0,0
Daren Machesney,5,CAN,Y,23,185,72,1,600000,54,64,65,78,54,54,54,58,54,61,65,50,0,0
Dave Caruso,5,USA,N,27,218,71,1,600000,50,57,84,76,50,50,50,56,50,64,68,25,0,0
David Brown,5,CAN,N,24,185,72,1,600000,50,51,65,78,50,50,50,55,50,61,65,45,0,0
David Leggio,5,CAN,N,25,179,71,1,600000,50,50,59,76,50,50,50,57,50,61,58,35,0,0
David LeNeveu,5,CAN,Y,26,187,73,1,600000,61,68,67,80,61,61,61,64,61,63,68,50,0,0
David Shantz,5,CAN,N,23,207,73,1,600000,56,56,78,80,56,56,56,59,56,63,66,65,0,0
Devan Dubnyk,5,CAN,N,23,185,77,1,600000,67,73,65,88,67,67,67,65,67,62,66,70,0,0
Drew MacIntyre,5,CAN,N,26,187,73,1,600000,71,70,67,80,71,71,71,61,71,69,66,40,0,0
Gerald Coleman,5,USA,N,24,215,77,1,600000,50,51,82,88,50,50,50,55,50,62,66,45,0,0
Glenn Fisher,5,CAN,N,26,190,73,1,600000,50,51,70,80,50,50,50,56,50,62,66,35,0,0
James Reimer,5,CAN,N,21,208,75,1,600000,50,51,79,84,50,50,50,55,50,58,58,65,0,0
Jean-Philippe Levasseur,5,CAN,Y,22,197,72,1,600000,57,66,73,78,57,57,57,58,57,62,63,55,0,0
Jeff Frazee,5,USA,N,22,193,72,1,600000,70,72,71,78,70,70,70,72,70,58,63,70,0,0
Jeff Glass,5,CAN,N,24,203,75,1,600000,58,66,76,84,58,58,58,62,58,63,65,55,0,0
Jeff Jakaitis,5,USA,N,26,165,70,1,600000,53,50,45,74,53,53,53,57,53,63,59,45,0,0
Jeff Zatkoff,5,USA,N,22,170,75,1,600000,54,51,50,84,54,54,54,55,54,59,63,65,0,0
Jhonas Enroth,5,SWE,N,21,174,70,1,600000,68,72,50,74,68,68,68,71,68,59,63,75,0,0
Joe Fallon,5,USA,N,24,190,75,1,600000,60,50,70,84,60,60,60,55,60,60,57,40,0,0
Joel Gistedt,5,SWE,N,22,176,71,1,600000,50,50,56,76,50,50,50,56,50,60,65,70,0,0
John DeCaro,5,USA,N,27,217,75,1,600000,54,51,83,84,54,54,54,56,54,65,60,25,0,0
John Murray,5,USA,N,22,197,72,1,600000,50,50,73,78,50,50,50,55,50,60,55,50,0,0
Jonathan Boutin,5,CAN,N,24,206,74,1,600000,50,50,78,82,50,50,50,57,50,65,65,55,0,0
Jordan Pearce,5,USA,Y,23,201,73,1,600000,50,50,75,80,50,50,50,57,50,60,56,45,0,0
Julien Ellis,5,CAN,N,23,177,72,1,600000,50,50,57,78,50,50,50,57,50,65,56,50,0,0
Justin Peters,5,CAN,N,23,213,73,1,600000,64,70,81,80,64,64,64,66,64,62,66,65,0,0
Karl Goehring,5,USA,N,31,160,68,1,600000,60,62,40,70,60,60,60,59,60,71,75,5,0,0
Kellen Briggs,5,USA,N,26,188,71,1,600000,53,53,68,76,53,53,53,57,53,64,59,45,0,0
Kevin Lalande,5,CAN,N,22,175,71,1,600000,63,60,55,76,63,63,63,57,63,60,64,55,0,0
Kevin Nastiuk,5,CAN,N,24,170,73,1,600000,50,53,50,80,50,50,50,56,50,65,65,50,0,0
Kevin Regan,5,USA,N,25,190,73,1,600000,55,60,70,80,55,55,55,57,55,62,65,40,0,0
Kris Mayotte,5,USA,Y,26,180,72,1,600000,50,53,60,78,50,50,50,55,50,65,66,30,0,0
Kyle Jones,5,CAN,N,26,200,72,1,600000,50,51,75,78,50,50,50,55,50,62,61,30,0,0
Leland Irving,5,CAN,N,21,176,72,1,600000,69,68,56,78,69,69,69,67,69,62,63,80,0,0
Len DiCostanzo,5,USA,N,23,185,70,1,600000,50,50,65,74,50,50,50,56,50,59,57,45,0,0
Loic Lacasse,5,CAN,Y,23,175,74,1,600000,61,54,55,82,61,61,61,56,61,63,61,50,0,0
Matt Keetley,5,CAN,N,23,189,74,1,600000,56,64,69,82,56,56,56,58,56,62,61,50,0,0
Matt Zaba,5,CAN,Y,26,185,73,1,600000,67,66,65,80,67,67,67,69,67,63,67,35,0,0
Maxime Daigneault,5,CAN,Y,25,203,75,1,600000,50,51,76,84,50,50,50,55,50,66,67,55,0,0
Michael Mole,5,CAN,Y,27,178,71,1,600000,50,65,58,76,50,50,50,74,50,66,68,25,0,0
Michael Teslak,5,CAN,N,24,192,74,1,600000,54,53,71,82,54,54,54,57,54,59,60,61,0,0
Michal Neuvirth,5,CZE,Y,21,197,72,1,600000,66,56,73,78,66,66,66,64,66,60,57,62,0,0
Miika Wiikman,5,CAN,Y,25,177,71,1,600000,62,67,57,76,62,62,62,64,62,62,67,64,0,0
Mike Brodeur,5,CAN,N,26,167,74,1,600000,65,65,47,82,65,65,65,68,65,63,65,65,0,0
Mike McKenna,5,USA,Y,25,187,75,1,600000,64,62,67,84,64,64,64,68,64,60,65,62,0,0
Mitch O'Keefe,5,CAN,N,25,210,74,1,600000,59,51,80,82,59,59,59,56,59,59,61,61,0,0
Nathan Lawson,5,CAN,N,26,191,74,1,600000,66,63,70,82,66,66,66,67,66,61,61,63,0,0
Nolan Schaefer,5,CAN,Y,29,195,74,1,600000,65,68,72,82,65,65,65,63,65,66,71,68,0,0
Ray Jean,5,USA,N,27,175,67,1,600000,50,50,55,72,50,50,50,57,50,61,58,63,0,0
Rejean Beauchemin,5,CAN,Y,24,195,73,1,600000,50,50,72,80,50,50,50,55,50,62,63,64,0,0
Riku Helenius,5,FIN,Y,21,202,75,1,600000,68,50,76,84,68,68,68,62,68,59,63,61,0,0
Rob Lemelin,5,USA,N,27,205,73,1,600000,55,50,77,80,55,55,55,55,55,61,58,63,0,0
Robert Gherson,5,CAN,Y,26,175,73,1,600000,54,59,55,80,54,54,54,57,54,67,63,69,0,0
Scott Munroe,5,CAN,N,27,210,74,1,600000,71,71,80,82,71,71,71,73,71,62,66,64,0,0
Sebastian Dahm,5,DEN,N,22,175,71,1,600000,56,60,55,76,56,56,56,60,56,59,60,61,0,0
Taylor Dakers,5,CAN,N,23,170,74,1,600000,55,61,50,82,55,55,55,57,55,59,59,61,0,0
Thomas Greiss,5,GER,N,23,190,73,1,600000,69,71,70,80,69,69,69,59,69,60,61,62,0,0
Tuukka Rask,5,FIN,Y,22,169,75,1,600000,74,52,49,84,74,74,74,63,74,67,65,69,0,0
Tyler Plante,5,USA,N,22,191,75,1,600000,54,59,70,84,54,54,54,56,54,58,60,60,0,0
Tyler Sims,5,GER,N,24,190,72,1,600000,50,50,70,78,50,50,50,56,50,59,55,61,0,0
Tyler Weiman,5,CAN,Y,25,180,71,1,600000,66,67,60,76,66,66,66,66,66,64,63,66,0,0
Wade Dubielewicz,5,CAN,N,30,185,70,1,600000,56,50,65,74,56,56,56,72,56,67,70,69,0,0
