Number,Team,Transaction
20208,19,[2017-07-28 10:39:07 AM] - Daniel Winnik was added to Islanders.
20209,19,[2017-07-28 10:39:08 AM] - TRADE : From Islanders to Flyers : Y:2017-RND:5-MIN.
20210,22,[2017-07-28 10:39:08 AM] - TRADE : From Islanders to Flyers : Y:2017-RND:5-MIN.
20211,22,[2017-07-28 10:39:08 AM] - TRADE : From Flyers to Islanders : Daniel Winnik (69).
20212,19,[2017-07-28 10:39:08 AM] - TRADE : From Flyers to Islanders : Daniel Winnik (69).
20213,9,[2017-07-28 10:39:54 AM] - TRADE : From Blue Jackets to Flames : Y:2018-RND:3-ANH.
20214,5,[2017-07-28 10:39:54 AM] - TRADE : From Blue Jackets to Flames : Y:2018-RND:3-ANH.
20215,5,[2017-07-28 10:39:54 AM] - TRADE : From Flames to Blue Jackets : Y:2017-RND:4-CGY.
20216,9,[2017-07-28 10:39:54 AM] - TRADE : From Flames to Blue Jackets : Y:2017-RND:4-CGY.
20217,14,[2017-07-28 10:41:20 AM] - TRADE : From Kings to Hurricanes : Y:2017-RND:4-BUF.
20218,6,[2017-07-28 10:41:20 AM] - TRADE : From Kings to Hurricanes : Y:2017-RND:4-BUF.
20219,6,[2017-07-28 10:41:20 AM] - TRADE : From Hurricanes to Kings : Y:2019-RND:3-CAR.
20220,14,[2017-07-28 10:41:20 AM] - TRADE : From Hurricanes to Kings : Y:2019-RND:3-CAR.
20221,25,[2017-07-28 10:41:58 AM] - TRADE : From Blues to Flyers : Y:2017-RND:4-STL- Y:2017-RND:6-STL.
20222,22,[2017-07-28 10:41:58 AM] - TRADE : From Blues to Flyers : Y:2017-RND:4-STL- Y:2017-RND:6-STL.
20223,22,[2017-07-28 10:41:58 AM] - TRADE : From Flyers to Blues : Y:2018-RND:4-CAR.
20224,25,[2017-07-28 10:41:58 AM] - TRADE : From Flyers to Blues : Y:2018-RND:4-CAR.
20225,23,[2017-07-28 10:42:15 AM] - Nate Thompson was added to Coyotes.
20226,23,[2017-07-28 10:42:16 AM] - TRADE : From Coyotes to Flyers : Y:2017-RND:7-NYR.
20227,22,[2017-07-28 10:42:16 AM] - TRADE : From Coyotes to Flyers : Y:2017-RND:7-NYR.
20228,22,[2017-07-28 10:42:16 AM] - TRADE : From Flyers to Coyotes : Nate Thompson (62).
20229,23,[2017-07-28 10:42:16 AM] - TRADE : From Flyers to Coyotes : Nate Thompson (62).
20230,8,[2017-07-28 10:46:54 AM] - Adam Clendening was added to Avalanche.
20231,8,[2017-07-28 10:46:55 AM] - TRADE : From Avalanche to Flyers : Y:2017-RND:4-COL- Y:2017-RND:7-COL.
20232,22,[2017-07-28 10:46:55 AM] - TRADE : From Avalanche to Flyers : Y:2017-RND:4-COL- Y:2017-RND:7-COL.
20233,22,[2017-07-28 10:46:55 AM] - TRADE : From Flyers to Avalanche : Adam Clendening (61)- Y:2017-RND:6-STL.
20234,8,[2017-07-28 10:46:55 AM] - TRADE : From Flyers to Avalanche : Adam Clendening (61)- Y:2017-RND:6-STL.
20235,28,[2017-07-28 10:48:06 AM] - TRADE : From Maple Leafs to Flyers : Y:2017-RND:7-CAR.
20236,22,[2017-07-28 10:48:06 AM] - TRADE : From Maple Leafs to Flyers : Y:2017-RND:7-CAR.
20237,22,[2017-07-28 10:48:06 AM] - TRADE : From Flyers to Maple Leafs : Y:2017-RND:7-COL- Y:2017-RND:7-NYR.
20238,28,[2017-07-28 10:48:06 AM] - TRADE : From Flyers to Maple Leafs : Y:2017-RND:7-COL- Y:2017-RND:7-NYR.
20239,26,[2017-07-28 10:49:17 AM] - TRADE : From Sharks to Sabres : Y:2017-RND:4-SJS.
20240,4,[2017-07-28 10:49:17 AM] - TRADE : From Sharks to Sabres : Y:2017-RND:4-SJS.
20241,4,[2017-07-28 10:49:17 AM] - TRADE : From Sabres to Sharks : Y:2017-RND:5-TOR- Y:2017-RND:5-DAL.
20242,26,[2017-07-28 10:49:17 AM] - TRADE : From Sabres to Sharks : Y:2017-RND:5-TOR- Y:2017-RND:5-DAL.
20243,2,[2017-07-28 10:51:15 AM] - Linden Vey was released by Jets
20244,23,[2017-07-28 10:51:29 AM] - Nicklas Grossmann was released by Coyotes
20245,12,[2017-07-28 10:51:48 AM] - Andrei Markov was released by Oilers
20246,3,[2017-07-28 10:51:56 AM] - Tomas Fleischmann was released by Bruins
20247,7,[2017-07-28 10:52:05 AM] - Tyler Kennedy was released by Blackhawks
20248,28,[2017-07-28 10:52:18 AM] - Brian O'Neill was released by Maple Leafs
20249,23,[2017-07-28 10:52:37 AM] - Magnus Hellberg was released by Coyotes
20250,23,[2017-07-28 10:52:52 AM] - Michael Zalewski was released by Coyotes
20251,9,[2017-07-28 11:10:36 AM] - Hunter Shinkaruk was added to Blue Jackets.
20252,9,[2017-07-28 11:11:24 AM] - Jujhar Khaira was added to Blue Jackets.
20253,9,[2017-07-28 11:11:50 AM] - Vincent Hinostroza was added to Blue Jackets.
20254,10,[2017-07-28 11:12:39 AM] - Marcus Sorensen was added to Stars.
20255,10,[2017-07-28 11:12:56 AM] - Brendan Gaunce was added to Stars.
20256,10,[2017-07-28 11:13:26 AM] - Matt Puempel was added to Stars.
20257,10,[2017-07-28 11:13:49 AM] - Phil Varone was added to Stars.
20258,2,[2017-07-28 11:14:11 AM] - Julius Honka was added to Jets.
20259,8,[2017-07-28 11:14:27 AM] - Brandon Carlo was added to Avalanche.
20260,8,[2017-07-28 11:14:36 AM] - Lucas Wallmark was added to Avalanche.
20261,5,[2017-07-28 11:33:02 AM] - Emile Poirier was added to Flames.
20262,5,[2017-07-28 11:34:10 AM] - Oliver Kylington was added to Flames.
20263,9,[2017-07-28 11:34:49 AM] - Jujhar Khaira has been deleted from Blue Jackets.
20264,9,[2017-07-28 11:34:56 AM] - Hunter Shinkaruk has been deleted from Blue Jackets.
20265,9,[2017-07-28 11:35:11 AM] - Vincent Hinostroza has been deleted from Blue Jackets.
20266,9,[2017-07-28 11:35:28 AM] - Myles Bell has been deleted from Blue Jackets.
20267,9,[2017-07-28 11:36:09 AM] - Justin Hache has been deleted from Blue Jackets.
20268,9,[2017-07-28 11:38:08 AM] - Vincent Dunn has been deleted from Blue Jackets.
20269,1,[2017-07-28 11:38:56 AM] - Emile Poirier has been deleted from Ducks.
20270,1,[2017-07-28 11:39:16 AM] - Oliver Kylington has been deleted from Ducks.
20271,10,[2017-07-28 11:42:42 AM] - Markus Sorensen has been deleted from Stars.
20272,10,[2017-07-28 11:42:52 AM] - Brendan Gaunce has been deleted from Stars.
20273,8,[2017-07-28 11:45:56 AM] - Brandon Carlo has been deleted from Avalanche.
20274,8,[2017-07-28 11:46:02 AM] - Lucas Wallmark has been deleted from Avalanche.
20275,2,[2017-07-28 11:47:14 AM] - Julius Honka has been deleted from Jets.
20276,10,[2017-07-28 11:47:24 AM] - Matthew Puempel has been deleted from Stars.
20277,10,[2017-07-28 11:48:26 AM] - Philip Varone has been deleted from Stars.
20278,28,[2017-07-28 11:48:36 AM] - Dalton Thrower has been deleted from Maple Leafs.
20279,28,[2017-07-28 11:48:50 AM] - Steven Hodges has been deleted from Maple Leafs.
20280,28,[2017-07-28 11:49:01 AM] - Doyle Somerby has been deleted from Maple Leafs.
20281,28,[2017-07-28 11:49:08 AM] - Logan Nelson has been deleted from Maple Leafs.
20282,10,[2017-07-28 11:49:17 AM] - Stefan Chaput has been deleted from Stars.
20283,10,[2017-07-28 11:49:24 AM] - Travis Ewanyk has been deleted from Stars.
20284,10,[2017-07-28 11:49:32 AM] - Tony Romano has been deleted from Stars.
20285,10,[2017-07-28 11:49:39 AM] - Cameron Abney has been deleted from Stars.
20286,10,[2017-07-28 11:49:56 AM] - Maxim Trunev has been deleted from Stars.
20287,10,[2017-07-28 11:50:03 AM] - Michael Parks has been deleted from Stars.
20288,10,[2017-07-28 11:50:12 AM] - David Kuchejda has been deleted from Stars.
20289,10,[2017-07-28 11:50:21 AM] - Ryan Hillier has been deleted from Stars.
20290,10,[2017-07-28 11:50:31 AM] - Louis Nanne has been deleted from Stars.
20291,10,[2017-07-28 11:50:50 AM] - Brad Navin has been deleted from Stars.
20292,10,[2017-07-28 11:50:57 AM] - Kristopher Foucault has been deleted from Stars.
20293,10,[2017-07-28 11:51:05 AM] - Jason Gregoire has been deleted from Stars.
20294,10,[2017-07-28 11:51:21 AM] - Logan Pyett has been deleted from Stars.
20295,10,[2017-07-28 11:51:29 AM] - Jeremy Price has been deleted from Stars.
20296,22,[2017-07-28 12:08:30 PM] - TRADE : From Flyers to Hurricanes : Stelio Mattheos (P)- Y:2017-RND:4-ANH.
20297,6,[2017-07-28 12:08:30 PM] - TRADE : From Flyers to Hurricanes : Stelio Mattheos (P)- Y:2017-RND:4-ANH.
20298,1,[2017-07-28 12:09:35 PM] - Ducks drafts Adam Ruzicka as the #93 overall pick in the Entry Draft of year 2017.
20299,12,[2017-07-28 12:10:22 PM] - Oilers drafts Reilly Walsh as the #94 overall pick in the Entry Draft of year 2017.
20300,31,[2017-07-28 12:10:33 PM] - Golden Knights drafts Nick Henry as the #95 overall pick in the Entry Draft of year 2017.
20301,6,[2017-07-28 12:10:44 PM] - Hurricanes drafts Markus Phillips as the #96 overall pick in the Entry Draft of year 2017.
20302,2,[2017-07-28 12:10:54 PM] - Jets drafts Lukas Elvenes as the #97 overall pick in the Entry Draft of year 2017.
20303,3,[2017-07-28 12:11:05 PM] - Bruins drafts Santeri Virtanen as the #98 overall pick in the Entry Draft of year 2017.
20304,15,[2017-07-28 12:11:23 PM] - Wild drafts Dmitri Samorukov as the #99 overall pick in the Entry Draft of year 2017.
20305,11,[2017-07-28 12:11:30 PM] - Red Wings drafts Evan Barratt as the #100 overall pick in the Entry Draft of year 2017.
20306,23,[2017-07-28 12:11:38 PM] - Coyotes drafts Cameron Crotty as the #101 overall pick in the Entry Draft of year 2017.
20307,2,[2017-07-28 12:11:54 PM] - Jets drafts Jarret Tyszka as the #102 overall pick in the Entry Draft of year 2017.
20308,9,[2017-07-28 12:12:07 PM] - Blue Jackets drafts Kale Howarth as the #103 overall pick in the Entry Draft of year 2017.
20309,24,[2017-07-28 12:12:16 PM] - Penguins drafts Tyler Inamoto as the #104 overall pick in the Entry Draft of year 2017.
20310,6,[2017-07-28 12:12:24 PM] - Hurricanes drafts Tyler Steenbergen as the #105 overall pick in the Entry Draft of year 2017.
20311,27,[2017-07-28 12:12:34 PM] - Lightning drafts Alexei Toropchenko as the #106 overall pick in the Entry Draft of year 2017.
20312,9,[2017-07-28 12:12:42 PM] - Blue Jackets drafts Parker Foo as the #107 overall pick in the Entry Draft of year 2017.
20313,4,[2017-07-28 12:12:57 PM] - Sabres drafts Ivan Chekhovich as the #108 overall pick in the Entry Draft of year 2017.
20314,22,[2017-07-28 12:13:06 PM] - Flyers drafts Emil Bemstrom as the #109 overall pick in the Entry Draft of year 2017.
20315,17,[2017-07-28 12:13:12 PM] - Predators drafts Noel Hoefenmayer as the #110 overall pick in the Entry Draft of year 2017.
20316,6,[2017-07-28 12:13:18 PM] - Hurricanes drafts Ian Scott as the #111 overall pick in the Entry Draft of year 2017.
20317,18,[2017-07-28 12:13:29 PM] - Devils drafts Igor Shvyrev as the #112 overall pick in the Entry Draft of year 2017.
20318,19,[2017-07-28 12:13:38 PM] - Islanders drafts Kirill Ustimenko as the #113 overall pick in the Entry Draft of year 2017.
20319,22,[2017-07-28 12:13:50 PM] - Flyers drafts Ben Mirageas as the #114 overall pick in the Entry Draft of year 2017.
20320,31,[2017-07-28 12:14:02 PM] - Golden Knights drafts Kyle Olson as the #115 overall pick in the Entry Draft of year 2017.
20321,4,[2017-07-28 12:14:23 PM] - Sabres drafts Michael Anderson as the #116 overall pick in the Entry Draft of year 2017.
20322,5,[2017-07-28 12:17:31 PM] - Flames hired Randy Carlyle for $1-500-000 for 1 year(s).
20323,11,[2017-07-28 12:40:38 PM] - Johnny Oduya was added to Red Wings.
20324,11,[2017-07-28 12:40:38 PM] - Johnny Oduya signed with Red Wings for $3-750-000 for 3 year(s) with $1-500-000 in bonus.
20325,27,[2017-07-28 12:41:25 PM] - Brent Burns was added to Lightning.
20326,27,[2017-07-28 12:41:25 PM] - Brent Burns signed with Lightning for $9-000-000 for 6 year(s) with $13-500-000 in bonus.
20327,25,[2017-07-28 12:42:22 PM] - Claude Giroux was added to Blues.
20328,25,[2017-07-28 12:42:22 PM] - Claude Giroux signed with Blues for $8-660-000 for 6 year(s) with $12-990-000 in bonus.
20329,22,[2017-07-28 12:43:03 PM] - Alex Stalock was added to Flyers.
20330,22,[2017-07-28 12:43:03 PM] - Alex Stalock signed with Flyers for $1-250-000 for 4 year(s) with $250-000 in bonus.
20331,2,[2017-07-28 12:44:35 PM] - Cam Talbot was added to Jets.
20332,2,[2017-07-28 12:44:35 PM] - Cam Talbot signed with Jets for $6-250-000 for 6 year(s) with $5-750-000 in bonus.
20333,31,[2017-07-28 12:53:45 PM] - Colton Sissons was added to Golden Knights.
20334,31,[2017-07-28 12:53:45 PM] - Colton Sissons signed with Golden Knights for $800-000 for 2 year(s) with $0 in bonus.
20335,15,[2017-07-28 12:54:16 PM] - Conor Allen was added to Wild.
20336,15,[2017-07-28 12:54:16 PM] - Conor Allen signed with Wild for $650-000 for 1 year(s) with $0 in bonus.
20337,2,[2017-07-28 12:54:39 PM] - David Warsofsky was added to Jets.
20338,2,[2017-07-28 12:54:39 PM] - David Warsofsky signed with Jets for $675-000 for 3 year(s) with $0 in bonus.
20339,21,[2017-07-28 12:55:59 PM] - Andrej Sustr was added to Senators.
20340,21,[2017-07-28 12:55:59 PM] - Andrej Sustr signed with Senators for $1-950-000 for 1 year(s) with $0 in bonus.
20341,14,[2017-07-28 12:57:04 PM] - Patrick Watling was added to Kings.
20342,14,[2017-07-28 12:57:04 PM] - Patrick Watling signed with Kings for $850-000 for 1 year(s) with $0 in bonus.
20343,29,[2017-07-28 1:01:20 PM] - Iiro Pakarinen was added to Canucks.
20344,29,[2017-07-28 1:01:20 PM] - Iiro Pakarinen signed with Canucks for $750-000 for 2 year(s) with $0 in bonus.
20345,18,[2017-07-28 1:02:05 PM] - Radko Gudas was added to Devils.
20346,18,[2017-07-28 1:02:05 PM] - Radko Gudas signed with Devils for $3-250-000 for 3 year(s) with $0 in bonus.
20347,26,[2017-07-28 1:03:00 PM] - Freddie Hamilton was added to Sharks.
20348,26,[2017-07-28 1:03:00 PM] - Freddie Hamilton signed with Sharks for $879-000 for 2 year(s) with $0 in bonus.
20349,29,[2017-07-28 1:04:22 PM] - Mike Halmo was added to Canucks.
20350,29,[2017-07-28 1:04:22 PM] - Mike Halmo signed with Canucks for $575-000 for 1 year(s) with $0 in bonus.
20351,29,[2017-07-28 1:04:40 PM] - Andrej Nestrasil was added to Canucks.
20352,29,[2017-07-28 1:04:40 PM] - Andrej Nestrasil signed with Canucks for $900-000 for 2 year(s) with $0 in bonus.
20353,6,[2017-07-28 1:05:08 PM] - Jeremy Morin was added to Hurricanes.
20354,6,[2017-07-28 1:05:08 PM] - Jeremy Morin signed with Hurricanes for $875-000 for 4 year(s) with $0 in bonus.
20355,6,[2017-07-28 1:05:36 PM] - Tim Erixon was added to Hurricanes.
20356,6,[2017-07-28 1:05:36 PM] - Tim Erixon signed with Hurricanes for $975-000 for 4 year(s) with $0 in bonus.
20357,23,[2017-07-28 1:06:03 PM] - Nikita Kucherov was added to Coyotes.
20358,23,[2017-07-28 1:06:03 PM] - Nikita Kucherov signed with Coyotes for $7-750-000 for 4 year(s) with $0 in bonus.
20359,4,[2017-07-28 1:06:21 PM] - Ryan Carpenter was added to Sabres.
20360,4,[2017-07-28 1:06:21 PM] - Ryan Carpenter signed with Sabres for $650-000 for 2 year(s) with $0 in bonus.
20361,14,[2017-07-28 1:06:40 PM] - Elias Lindholm was added to Kings.
20362,14,[2017-07-28 1:06:40 PM] - Elias Lindholm signed with Kings for $2-500-000 for 1 year(s) with $0 in bonus.
20363,12,[2017-07-28 1:06:59 PM] - Mattias Ekholm was added to Oilers.
20364,12,[2017-07-28 1:06:59 PM] - Mattias Ekholm signed with Oilers for $5-000-000 for 5 year(s) with $0 in bonus.
20365,19,[2017-07-28 1:07:30 PM] - Beau Bennett was added to Islanders.
20366,19,[2017-07-28 1:07:30 PM] - Beau Bennett signed with Islanders for $1-100-000 for 1 year(s) with $0 in bonus.
20367,19,[2017-07-28 1:07:45 PM] - Landon Ferraro was added to Islanders.
20368,19,[2017-07-28 1:07:45 PM] - Landon Ferraro signed with Islanders for $900-000 for 2 year(s) with $0 in bonus.
20369,19,[2017-07-28 1:08:07 PM] - Yanni Gourde was added to Islanders.
20370,19,[2017-07-28 1:08:07 PM] - Yanni Gourde signed with Islanders for $1-000-000 for 2 year(s) with $0 in bonus.
20371,14,[2017-07-28 1:08:33 PM] - Sam Gagner was added to Kings.
20372,14,[2017-07-28 1:08:33 PM] - Sam Gagner signed with Kings for $3-150-000 for 3 year(s) with $0 in bonus.
20373,26,[2017-07-28 1:09:08 PM] - Erik Haula was added to Sharks.
20374,26,[2017-07-28 1:09:08 PM] - Erik Haula signed with Sharks for $2-000-000 for 2 year(s) with $0 in bonus.
20375,22,[2017-07-28 1:09:31 PM] - Phillip Danault was added to Flyers.
20376,22,[2017-07-28 1:09:31 PM] - Phillip Danault signed with Flyers for $2-000-000 for 2 year(s) with $0 in bonus.
20377,4,[2017-07-28 1:09:50 PM] - Corey Tropp was added to Sabres.
20378,4,[2017-07-28 1:09:50 PM] - Corey Tropp signed with Sabres for $650-000 for 2 year(s) with $0 in bonus.
20379,4,[2017-07-28 1:10:05 PM] - Michael Del Zotto was added to Sabres.
20380,4,[2017-07-28 1:10:05 PM] - Michael Del Zotto signed with Sabres for $3-000-000 for 2 year(s) with $0 in bonus.
20381,19,[2017-07-28 1:10:30 PM] - Andreas Martinsen was added to Islanders.
20382,19,[2017-07-28 1:10:30 PM] - Andreas Martinsen signed with Islanders for $800-000 for 2 year(s) with $0 in bonus.
20383,2,[2017-07-28 1:10:51 PM] - Dwight King was added to Jets.
20384,2,[2017-07-28 1:10:51 PM] - Dwight King signed with Jets for $1-950-000 for 1 year(s) with $0 in bonus.
20385,27,[2017-07-28 1:13:47 PM] - Tyler Motte was added to Lightning.
20386,6,[2017-07-28 1:13:49 PM] - TRADE : From Hurricanes to Lightning : Tyler Motte (63)- Y:2017-RND:7-SJS.
20387,27,[2017-07-28 1:13:49 PM] - TRADE : From Hurricanes to Lightning : Tyler Motte (63)- Y:2017-RND:7-SJS.
20388,27,[2017-07-28 1:13:49 PM] - TRADE : From Lightning to Hurricanes : Y:2017-RND:4-TBL.
20389,6,[2017-07-28 1:13:49 PM] - TRADE : From Lightning to Hurricanes : Y:2017-RND:4-TBL.
20390,31,[2017-07-28 1:15:21 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:4-OTT.
20391,1,[2017-07-28 1:15:21 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:4-OTT.
20392,1,[2017-07-28 1:15:21 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:5-WPG- Y:2018-RND:5-FLA.
20393,31,[2017-07-28 1:15:21 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:5-WPG- Y:2018-RND:5-FLA.
20394,19,[2017-08-02 2:03:06 PM] - TRADE : From Islanders to Flyers : Y:2017-RND:4-EDM- Y:2017-RND:7-NYI.
20395,22,[2017-08-02 2:03:06 PM] - TRADE : From Islanders to Flyers : Y:2017-RND:4-EDM- Y:2017-RND:7-NYI.
20396,22,[2017-08-02 2:03:06 PM] - TRADE : From Flyers to Islanders : Y:2017-RND:5-MIN- Y:2018-RND:5-OTT.
20397,19,[2017-08-02 2:03:06 PM] - TRADE : From Flyers to Islanders : Y:2017-RND:5-MIN- Y:2018-RND:5-OTT.
20398,6,[2017-08-02 2:04:52 PM] - TRADE : From Hurricanes to Golden Knights : $1-000-000 (Money)- Y:2017-RND:5-FLA- Y:2017-RND:6-MIN.
20399,31,[2017-08-02 2:04:52 PM] - TRADE : From Hurricanes to Golden Knights : $1-000-000 (Money)- Y:2017-RND:5-FLA- Y:2017-RND:6-MIN.
20400,31,[2017-08-02 2:04:52 PM] - TRADE : From Golden Knights to Hurricanes : Y:2017-RND:5-WPG.
20401,6,[2017-08-02 2:04:52 PM] - TRADE : From Golden Knights to Hurricanes : Y:2017-RND:5-WPG.
20402,25,[2017-08-02 2:06:15 PM] - Andrew Welinski was added to Blues.
20403,16,[2017-08-02 2:06:15 PM] - Marc-Edouard Vlasic was added to Canadiens.
20404,16,[2017-08-02 2:06:16 PM] - TRADE : From Canadiens to Blues : Andrew Welinski (60)- Y:2020-RND:3-MTL.
20405,25,[2017-08-02 2:06:16 PM] - TRADE : From Canadiens to Blues : Andrew Welinski (60)- Y:2020-RND:3-MTL.
20406,25,[2017-08-02 2:06:16 PM] - TRADE : From Blues to Canadiens : Marc-Edouard Vlasic (75).
20407,16,[2017-08-02 2:06:16 PM] - TRADE : From Blues to Canadiens : Marc-Edouard Vlasic (75).
20408,22,[2017-08-02 2:07:57 PM] - Scott Hartnell was added to Flyers.
20409,16,[2017-08-02 2:07:57 PM] - Justin Fontaine was added to Canadiens.
20410,16,[2017-08-02 2:07:58 PM] - TRADE : From Canadiens to Flyers : Scott Hartnell (71)- Zach Nagelvoort (P).
20411,22,[2017-08-02 2:07:58 PM] - TRADE : From Canadiens to Flyers : Scott Hartnell (71)- Zach Nagelvoort (P).
20412,22,[2017-08-02 2:07:58 PM] - TRADE : From Flyers to Canadiens : Justin Fontaine (64).
20413,16,[2017-08-02 2:07:58 PM] - TRADE : From Flyers to Canadiens : Justin Fontaine (64).
20414,12,[2017-08-02 2:23:26 PM] - TRADE : From Oilers to Flyers : Y:2017-RND:5-CHI.
20415,22,[2017-08-02 2:23:26 PM] - TRADE : From Oilers to Flyers : Y:2017-RND:5-CHI.
20416,22,[2017-08-02 2:23:26 PM] - TRADE : From Flyers to Oilers : Y:2017-RND:5-NJD- Y:2018-RND:6-CAR.
20417,12,[2017-08-02 2:23:26 PM] - TRADE : From Flyers to Oilers : Y:2017-RND:5-NJD- Y:2018-RND:6-CAR.
20418,14,[2017-08-02 2:24:05 PM] - TRADE : From Kings to Sabres : Y:2017-RND:5-CLB.
20419,4,[2017-08-02 2:24:05 PM] - TRADE : From Kings to Sabres : Y:2017-RND:5-CLB.
20420,4,[2017-08-02 2:24:05 PM] - TRADE : From Sabres to Kings : Y:2019-RND:4-BUF.
20421,14,[2017-08-02 2:24:05 PM] - TRADE : From Sabres to Kings : Y:2019-RND:4-BUF.
20422,14,[2017-08-02 2:24:54 PM] - TRADE : From Kings to Maple Leafs : Y:2017-RND:5-PHL- Y:2017-RND:7-TOR.
20423,28,[2017-08-02 2:24:54 PM] - TRADE : From Kings to Maple Leafs : Y:2017-RND:5-PHL- Y:2017-RND:7-TOR.
