Number,Team,Transaction
15047,9,[2017-07-23 7:25:59 PM] - Blue Jackets drafts Erik Brannstrom as the #16 overall pick in the Entry Draft of year 2017.
15048,2,[2017-07-23 7:26:11 PM] - Jets drafts Martin Necas as the #17 overall pick in the Entry Draft of year 2017.
15049,23,[2017-07-23 7:26:17 PM] - Coyotes drafts Filip Chytil as the #18 overall pick in the Entry Draft of year 2017.
15050,6,[2017-07-23 7:26:24 PM] - Hurricanes drafts Kailer Yamamoto as the #19 overall pick in the Entry Draft of year 2017.
15051,11,[2017-07-23 7:26:37 PM] - Red Wings drafts Urho Vaakanainen as the #20 overall pick in the Entry Draft of year 2017.
15052,12,[2017-07-23 7:26:43 PM] - Oilers drafts Josh Norris as the #21 overall pick in the Entry Draft of year 2017.
15053,10,[2017-07-23 7:26:54 PM] - Stars drafts Cal Foote as the #22 overall pick in the Entry Draft of year 2017.
15054,26,[2017-07-23 7:27:00 PM] - Sharks drafts Robert Thomas as the #23 overall pick in the Entry Draft of year 2017.
15055,26,[2017-07-23 7:27:11 PM] - Sharks drafts Kristian Vesalainen as the #24 overall pick in the Entry Draft of year 2017.
15056,28,[2017-07-23 7:27:19 PM] - Maple Leafs drafts Eeli Tolvanen as the #25 overall pick in the Entry Draft of year 2017.
15057,30,[2017-07-23 7:27:25 PM] - Capitals drafts Klim Kostin as the #26 overall pick in the Entry Draft of year 2017.
15058,8,[2017-07-23 7:27:31 PM] - Avalanche drafts Ryan Poehling as the #27 overall pick in the Entry Draft of year 2017.
15059,17,[2017-07-23 7:27:41 PM] - Predators drafts Morgan Frost as the #28 overall pick in the Entry Draft of year 2017.
15060,2,[2017-07-23 7:27:53 PM] - Jets drafts Nicolas Hague as the #29 overall pick in the Entry Draft of year 2017.
15061,9,[2017-07-23 7:28:00 PM] - Blue Jackets drafts Kole Lind as the #30 overall pick in the Entry Draft of year 2017.
15062,31,[2017-07-23 7:28:11 PM] - Golden Knights drafts Pierre-Olivier Joseph as the #31 overall pick in the Entry Draft of year 2017.
15063,11,[2017-07-23 7:29:45 PM] - Red Wings drafts Isaac Ratcliffe as the #32 overall pick in the Entry Draft of year 2017.
15064,31,[2017-07-23 7:29:50 PM] - Golden Knights drafts Henri Jokiharju as the #33 overall pick in the Entry Draft of year 2017.
15065,19,[2017-07-23 7:34:42 PM] - TRADE : From Islanders to Jets : Y:2017-RND:2-WPG.
15066,2,[2017-07-23 7:34:42 PM] - TRADE : From Islanders to Jets : Y:2017-RND:2-WPG.
15067,2,[2017-07-23 7:34:42 PM] - TRADE : From Jets to Islanders : Y:2018-RND:2-WPG.
15068,19,[2017-07-23 7:34:42 PM] - TRADE : From Jets to Islanders : Y:2018-RND:2-WPG.
15069,2,[2017-07-23 7:35:15 PM] - Jets drafts Conor Timmins as the #34 overall pick in the Entry Draft of year 2017.
15070,31,[2017-07-23 7:35:25 PM] - Golden Knights drafts Shane Bowers as the #35 overall pick in the Entry Draft of year 2017.
15071,14,[2017-07-23 7:35:36 PM] - Kings drafts Eetu Luostarinen as the #36 overall pick in the Entry Draft of year 2017.
15072,5,[2017-07-23 7:35:43 PM] - Flames drafts Jason Robertson as the #37 overall pick in the Entry Draft of year 2017.
15073,22,[2017-07-23 7:35:52 PM] - Flyers drafts Maxime Comtois as the #38 overall pick in the Entry Draft of year 2017.
15074,30,[2017-07-23 7:35:59 PM] - Capitals drafts Jaret Anderson-Dolan as the #39 overall pick in the Entry Draft of year 2017.
15075,15,[2017-07-23 7:36:07 PM] - Wild drafts Jesper Boqvist as the #40 overall pick in the Entry Draft of year 2017.
15076,1,[2017-07-23 7:36:16 PM] - Ducks drafts Dylan Samberg as the #41 overall pick in the Entry Draft of year 2017.
15077,24,[2017-07-23 7:36:21 PM] - Penguins drafts Luke Martin as the #42 overall pick in the Entry Draft of year 2017.
15078,31,[2017-07-23 7:36:29 PM] - Golden Knights drafts Aleksi Heponiemi as the #43 overall pick in the Entry Draft of year 2017.
15079,9,[2017-07-23 7:36:36 PM] - Blue Jackets drafts Jonah Gadjovich as the #44 overall pick in the Entry Draft of year 2017.
15080,5,[2017-07-23 7:36:47 PM] - Flames drafts Ukko-Pekka Luukkonen as the #45 overall pick in the Entry Draft of year 2017.
15081,11,[2017-07-23 7:36:56 PM] - Red Wings drafts Joni Ikonen as the #46 overall pick in the Entry Draft of year 2017.
15082,28,[2017-07-23 7:37:01 PM] - Maple Leafs drafts Marcus Davidsson as the #47 overall pick in the Entry Draft of year 2017.
15083,1,[2017-07-23 7:37:08 PM] - Ducks drafts Alexander Volkov as the #48 overall pick in the Entry Draft of year 2017.
15084,23,[2017-07-23 7:37:16 PM] - Coyotes drafts Filip Westerlund as the #49 overall pick in the Entry Draft of year 2017.
15085,9,[2017-07-23 7:37:27 PM] - Blue Jackets drafts Zachary Lauzon as the #50 overall pick in the Entry Draft of year 2017.
15086,31,[2017-07-23 7:37:39 PM] - Golden Knights drafts Gustav Lindstrom as the #51 overall pick in the Entry Draft of year 2017.
15087,12,[2017-07-23 7:37:46 PM] - Oilers drafts Michael DiPietro as the #52 overall pick in the Entry Draft of year 2017.
15088,15,[2017-07-23 7:37:55 PM] - Wild drafts Alexandre Texier as the #53 overall pick in the Entry Draft of year 2017.
15089,24,[2017-07-23 7:38:02 PM] - Penguins drafts Ian Mitchell as the #54 overall pick in the Entry Draft of year 2017.
15090,29,[2017-07-23 7:38:07 PM] - Canucks drafts Alex Formenton as the #55 overall pick in the Entry Draft of year 2017.
15091,1,[2017-07-23 7:38:24 PM] - Ducks drafts Grant Mismash as the #56 overall pick in the Entry Draft of year 2017.
15092,7,[2017-07-23 7:38:31 PM] - Blackhawks drafts Jake Leschyshyn as the #57 overall pick in the Entry Draft of year 2017.
15093,9,[2017-07-23 7:38:37 PM] - Blue Jackets drafts Daniil Tarasov as the #58 overall pick in the Entry Draft of year 2017.
15094,14,[2017-07-23 7:38:51 PM] - Kings drafts Eemeli Rasanen as the #59 overall pick in the Entry Draft of year 2017.
15095,22,[2017-07-23 7:38:56 PM] - Flyers drafts Mario Ferraro as the #60 overall pick in the Entry Draft of year 2017.
15096,27,[2017-07-23 7:39:01 PM] - Lightning drafts Robin Salo as the #61 overall pick in the Entry Draft of year 2017.
15097,1,[2017-07-23 7:40:40 PM] - TRADE : From Ducks to Flames : Y:2018-RND:2-ANH.
15098,5,[2017-07-23 7:40:40 PM] - TRADE : From Ducks to Flames : Y:2018-RND:2-ANH.
15099,5,[2017-07-23 7:40:40 PM] - TRADE : From Flames to Ducks : Y:2017-RND:2-ANH.
15100,1,[2017-07-23 7:40:40 PM] - TRADE : From Flames to Ducks : Y:2017-RND:2-ANH.
15101,1,[2017-07-23 7:41:16 PM] - Ducks drafts Alexei Lipanov as the #62 overall pick in the Entry Draft of year 2017.
15102,22,[2017-07-23 7:41:32 PM] - Flyers drafts Fabian Zetterlund as the #63 overall pick in the Entry Draft of year 2017.
15103,31,[2017-07-25 9:50:56 PM] - Andrew Shaw was added to Golden Knights.
15104,2,[2017-07-25 9:50:56 PM] - Brenden Dillon was added to Jets.
15105,2,[2017-07-25 9:50:58 PM] - TRADE : From Jets to Golden Knights : Andrew Shaw (70).
15106,31,[2017-07-25 9:50:58 PM] - TRADE : From Jets to Golden Knights : Andrew Shaw (70).
15107,31,[2017-07-25 9:50:58 PM] - TRADE : From Golden Knights to Jets : Brenden Dillon (70)- Y:2018-RND:4-NYI.
15108,2,[2017-07-25 9:50:58 PM] - TRADE : From Golden Knights to Jets : Brenden Dillon (70)- Y:2018-RND:4-NYI.
15109,16,[2017-07-25 9:54:37 PM] - Tyler Johnson was added to Canadiens.
15110,24,[2017-07-25 9:54:40 PM] - TRADE : From Penguins to Canadiens : Tyler Johnson (75).
15111,16,[2017-07-25 9:54:40 PM] - TRADE : From Penguins to Canadiens : Tyler Johnson (75).
15112,16,[2017-07-25 9:54:40 PM] - TRADE : From Canadiens to Penguins : Thomas Novak (P)- Y:2018-RND:1-MTL- Y:2019-RND:3-MTL.
15113,24,[2017-07-25 9:54:40 PM] - TRADE : From Canadiens to Penguins : Thomas Novak (P)- Y:2018-RND:1-MTL- Y:2019-RND:3-MTL.
15114,19,[2017-07-25 9:55:18 PM] - Mike Fisher was added to Islanders.
15115,6,[2017-07-25 9:55:19 PM] - TRADE : From Hurricanes to Islanders : Mike Fisher (77).
15116,19,[2017-07-25 9:55:19 PM] - TRADE : From Hurricanes to Islanders : Mike Fisher (77).
15117,19,[2017-07-25 9:55:19 PM] - TRADE : From Islanders to Hurricanes : Y:2017-RND:3-MIN- Y:2017-RND:4-LAK- Y:2017-RND:5-FLA- Y:2017-RND:7-SJS.
15118,6,[2017-07-25 9:55:19 PM] - TRADE : From Islanders to Hurricanes : Y:2017-RND:3-MIN- Y:2017-RND:4-LAK- Y:2017-RND:5-FLA- Y:2017-RND:7-SJS.
15119,16,[2017-07-25 9:55:53 PM] - James Reimer was added to Canadiens.
15120,1,[2017-07-25 9:55:53 PM] - Kari Lehtonen was added to Ducks.
15121,1,[2017-07-25 9:55:54 PM] - TRADE : From Ducks to Canadiens : James Reimer (77).
15122,16,[2017-07-25 9:55:54 PM] - TRADE : From Ducks to Canadiens : James Reimer (77).
15123,16,[2017-07-25 9:55:54 PM] - TRADE : From Canadiens to Ducks : Kari Lehtonen (73)- Y:2019-RND:4-MTL.
15124,1,[2017-07-25 9:55:54 PM] - TRADE : From Canadiens to Ducks : Kari Lehtonen (73)- Y:2019-RND:4-MTL.
15125,22,[2017-07-25 9:56:37 PM] - TRADE : From Flyers to Jets : Vili Saarijarvi (P)- Y:2017-RND:7-NJD.
15126,2,[2017-07-25 9:56:37 PM] - TRADE : From Flyers to Jets : Vili Saarijarvi (P)- Y:2017-RND:7-NJD.
15127,2,[2017-07-25 9:56:37 PM] - TRADE : From Jets to Flyers : Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
15128,22,[2017-07-25 9:56:37 PM] - TRADE : From Jets to Flyers : Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
15129,22,[2017-07-25 9:57:47 PM] - TRADE : From Flyers to Ducks : Y:2017-RND:3-ANH- Y:2017-RND:5-WPG.
15130,1,[2017-07-25 9:57:47 PM] - TRADE : From Flyers to Ducks : Y:2017-RND:3-ANH- Y:2017-RND:5-WPG.
15131,1,[2017-07-25 9:57:47 PM] - TRADE : From Ducks to Flyers : Y:2017-RND:3-FLA.
15132,22,[2017-07-25 9:57:47 PM] - TRADE : From Ducks to Flyers : Y:2017-RND:3-FLA.
15133,13,[2017-07-25 9:59:21 PM] - Steven Stamkos was added to Panthers.
15134,22,[2017-07-25 9:59:21 PM] - Shayne Gostisbehere was added to Flyers.
15135,22,[2017-07-25 9:59:24 PM] - TRADE : From Flyers to Panthers : Steven Stamkos (78).
15136,13,[2017-07-25 9:59:24 PM] - TRADE : From Flyers to Panthers : Steven Stamkos (78).
15137,13,[2017-07-25 9:59:24 PM] - TRADE : From Panthers to Flyers : Shayne Gostisbehere (69)- Adam Mascherin (P)- Parker Wotherspoon (P)- Graham Knott (P)- Y:2018-RND:1-FLA- Y:2019-RND:1-FLA- Y:2020-RND:6-FLA.
15138,22,[2017-07-25 9:59:24 PM] - TRADE : From Panthers to Flyers : Shayne Gostisbehere (69)- Adam Mascherin (P)- Parker Wotherspoon (P)- Graham Knott (P)- Y:2018-RND:1-FLA- Y:2019-RND:1-FLA- Y:2020-RND:6-FLA.
15139,22,[2017-07-25 10:00:02 PM] - TRADE : From Flyers to Hurricanes : Y:2018-RND:1-PHL- Y:2017-RND:4-VAN- Y:2017-RND:6-CLB.
15140,6,[2017-07-25 10:00:02 PM] - TRADE : From Flyers to Hurricanes : Y:2018-RND:1-PHL- Y:2017-RND:4-VAN- Y:2017-RND:6-CLB.
15141,6,[2017-07-25 10:00:02 PM] - TRADE : From Hurricanes to Flyers : Kailer Yamamoto (P).
15142,22,[2017-07-25 10:00:02 PM] - TRADE : From Hurricanes to Flyers : Kailer Yamamoto (P).
15143,12,[2017-07-25 10:01:00 PM] - TRADE : From Oilers to Wild : Y:2017-RND:4-CHI.
15144,15,[2017-07-25 10:01:00 PM] - TRADE : From Oilers to Wild : Y:2017-RND:4-CHI.
15145,15,[2017-07-25 10:01:00 PM] - TRADE : From Wild to Oilers : Y:2018-RND:3-MIN- Y:2018-RND:7-PIT.
15146,12,[2017-07-25 10:01:00 PM] - TRADE : From Wild to Oilers : Y:2018-RND:3-MIN- Y:2018-RND:7-PIT.
15147,31,[2017-07-25 10:02:04 PM] - Golden Knights drafts Josh Brook as the #64 overall pick in the Entry Draft of year 2017.
15148,18,[2017-07-25 10:02:14 PM] - Devils drafts Antoine Morand as the #65 overall pick in the Entry Draft of year 2017.
15149,31,[2017-07-25 10:02:26 PM] - Golden Knights drafts Morgan Geekie as the #66 overall pick in the Entry Draft of year 2017.
15150,28,[2017-07-25 10:02:43 PM] - Maple Leafs drafts Jack Studnicka as the #67 overall pick in the Entry Draft of year 2017.
15151,19,[2017-07-25 10:02:50 PM] - Islanders drafts Sebastian Aho as the #68 overall pick in the Entry Draft of year 2017.
15152,11,[2017-07-25 10:02:57 PM] - Red Wings drafts Cale Fleury as the #69 overall pick in the Entry Draft of year 2017.
15153,29,[2017-07-25 10:03:25 PM] - Canucks drafts Jonathan Kovacevic as the #70 overall pick in the Entry Draft of year 2017.
15154,6,[2017-07-25 10:03:32 PM] - Hurricanes drafts Matthew Strome as the #71 overall pick in the Entry Draft of year 2017.
15155,21,[2017-07-25 10:03:40 PM] - Senators drafts Jonas Rondbjerg as the #72 overall pick in the Entry Draft of year 2017.
15156,24,[2017-07-25 10:03:48 PM] - Penguins drafts Nikita Popugaev as the #73 overall pick in the Entry Draft of year 2017.
15157,1,[2017-07-25 10:03:55 PM] - Ducks drafts Keith Petruzzelli as the #74 overall pick in the Entry Draft of year 2017.
15158,27,[2017-07-25 10:04:12 PM] - Lightning drafts Andrei Altybarmakyan as the #75 overall pick in the Entry Draft of year 2017.
15159,21,[2017-07-25 10:06:44 PM] - Senators drafts Max Gildon as the #76 overall pick in the Entry Draft of year 2017.
15160,22,[2017-07-25 10:06:55 PM] - Flyers drafts Mason Shaw as the #77 overall pick in the Entry Draft of year 2017.
15161,22,[2017-07-25 10:07:01 PM] - Flyers drafts Stelio Mattheos as the #78 overall pick in the Entry Draft of year 2017.
15162,21,[2017-07-25 10:07:35 PM] - Senators drafts Scott Walford as the #79 overall pick in the Entry Draft of year 2017.
15163,26,[2017-07-25 10:07:47 PM] - Sharks drafts David Farrance as the #80 overall pick in the Entry Draft of year 2017.
15164,31,[2017-07-25 10:08:06 PM] - Golden Knights drafts Lane Zablocki as the #81 overall pick in the Entry Draft of year 2017.
15165,3,[2017-07-25 10:08:16 PM] - Bruins drafts Ivan Lodnia as the #82 overall pick in the Entry Draft of year 2017.
15166,8,[2017-07-25 10:08:25 PM] - Avalanche drafts MacKenzie Entwistle as the #83 overall pick in the Entry Draft of year 2017.
15167,12,[2017-07-25 10:08:36 PM] - Oilers drafts Kasper Kotkansalo as the #84 overall pick in the Entry Draft of year 2017.
15168,15,[2017-07-25 10:08:46 PM] - Wild drafts Ostap Safin as the #85 overall pick in the Entry Draft of year 2017.
15169,27,[2017-07-25 10:09:02 PM] - Lightning drafts Matthew Villalta as the #86 overall pick in the Entry Draft of year 2017.
15170,26,[2017-07-25 10:09:09 PM] - Sharks drafts Stuart Skinner as the #87 overall pick in the Entry Draft of year 2017.
15171,2,[2017-07-25 10:09:18 PM] - Jets drafts Scott Reedy as the #88 overall pick in the Entry Draft of year 2017.
15172,31,[2017-07-25 10:09:32 PM] - Golden Knights drafts Zachary Gallant as the #89 overall pick in the Entry Draft of year 2017.
15173,26,[2017-07-25 10:09:47 PM] - Sharks drafts Maksim Zhukov as the #90 overall pick in the Entry Draft of year 2017.
15174,8,[2017-07-25 10:09:52 PM] - Avalanche drafts Nate Schnarr as the #91 overall pick in the Entry Draft of year 2017.
15175,30,[2017-07-25 10:10:12 PM] - Capitals drafts Drake Rymsha as the #92 overall pick in the Entry Draft of year 2017.
15176,16,[2017-07-28 10:29:17 AM] - Gustav Nyquist was added to Canadiens.
15177,10,[2017-07-28 10:29:17 AM] - Clayton Stoner was added to Stars.
15178,10,[2017-07-28 10:29:18 AM] - TRADE : From Stars to Canadiens : Gustav Nyquist (72).
15179,16,[2017-07-28 10:29:18 AM] - TRADE : From Stars to Canadiens : Gustav Nyquist (72).
15180,16,[2017-07-28 10:29:18 AM] - TRADE : From Canadiens to Stars : Clayton Stoner (68)- Y:2017-RND:6-DAL- Y:2017-RND:7-FLA.
15181,10,[2017-07-28 10:29:18 AM] - TRADE : From Canadiens to Stars : Clayton Stoner (68)- Y:2017-RND:6-DAL- Y:2017-RND:7-FLA.
15182,1,[2017-07-28 10:29:50 AM] - Brian Strait was added to Ducks.
15183,1,[2017-07-28 10:29:52 AM] - TRADE : From Ducks to Flyers : Linus Arnesson (P).
15184,22,[2017-07-28 10:29:52 AM] - TRADE : From Ducks to Flyers : Linus Arnesson (P).
15185,22,[2017-07-28 10:29:52 AM] - TRADE : From Flyers to Ducks : Brian Strait (63).
15186,1,[2017-07-28 10:29:52 AM] - TRADE : From Flyers to Ducks : Brian Strait (63).
15187,12,[2017-07-28 10:33:53 AM] - TRADE : From Oilers to Hurricanes : Y:2017-RND:4-WPG- Y:2017-RND:5-EDM.
15188,6,[2017-07-28 10:33:53 AM] - TRADE : From Oilers to Hurricanes : Y:2017-RND:4-WPG- Y:2017-RND:5-EDM.
15189,6,[2017-07-28 10:33:53 AM] - TRADE : From Hurricanes to Oilers : Y:2017-RND:4-VAN- Y:2018-RND:5-BUF.
15190,12,[2017-07-28 10:33:53 AM] - TRADE : From Hurricanes to Oilers : Y:2017-RND:4-VAN- Y:2018-RND:5-BUF.
15191,2,[2017-07-28 10:34:53 AM] - Kevin Bieksa was added to Jets.
15192,31,[2017-07-28 10:34:53 AM] - Ales Hemsky was added to Golden Knights.
15193,31,[2017-07-28 10:34:54 AM] - TRADE : From Golden Knights to Jets : Kevin Bieksa (71).
15194,2,[2017-07-28 10:34:54 AM] - TRADE : From Golden Knights to Jets : Kevin Bieksa (71).
15195,2,[2017-07-28 10:34:54 AM] - TRADE : From Jets to Golden Knights : Ales Hemsky (69).
15196,31,[2017-07-28 10:34:54 AM] - TRADE : From Jets to Golden Knights : Ales Hemsky (69).
15197,19,[2017-07-28 10:36:58 AM] - Colton Parayko was added to Islanders.
15198,20,[2017-07-28 10:36:58 AM] - Jimmy Vesey was added to Rangers.
15199,20,[2017-07-28 10:36:59 AM] - TRADE : From Rangers to Islanders : Colton Parayko (75)- Matt Barzal (P)- MacKenzie Weegar (P)- Y:2019-RND:2-NYR.
15200,19,[2017-07-28 10:36:59 AM] - TRADE : From Rangers to Islanders : Colton Parayko (75)- Matt Barzal (P)- MacKenzie Weegar (P)- Y:2019-RND:2-NYR.
15201,19,[2017-07-28 10:36:59 AM] - TRADE : From Islanders to Rangers : Jimmy Vesey (66)- Alexander Nylander (P)- Jack Roslovic (P)- Rasmus Asplund (P)- Y:2019-RND:3-NYI.
15202,20,[2017-07-28 10:36:59 AM] - TRADE : From Islanders to Rangers : Jimmy Vesey (66)- Alexander Nylander (P)- Jack Roslovic (P)- Rasmus Asplund (P)- Y:2019-RND:3-NYI.
15203,15,[2017-07-28 10:38:40 AM] - Stephen Johns was added to Wild.
15204,15,[2017-07-28 10:38:41 AM] - TRADE : From Wild to Hurricanes : Y:2017-RND:6-MIN- Y:2017-RND:4-ARI- Y:2017-RND:4-WSH.
15205,6,[2017-07-28 10:38:41 AM] - TRADE : From Wild to Hurricanes : Y:2017-RND:6-MIN- Y:2017-RND:4-ARI- Y:2017-RND:4-WSH.
15206,6,[2017-07-28 10:38:41 AM] - TRADE : From Hurricanes to Wild : Stephen Johns (71).
15207,15,[2017-07-28 10:38:41 AM] - TRADE : From Hurricanes to Wild : Stephen Johns (71).
15208,19,[2017-07-28 10:39:07 AM] - Daniel Winnik was added to Islanders.
15209,19,[2017-07-28 10:39:08 AM] - TRADE : From Islanders to Flyers : Y:2017-RND:5-MIN.
15210,22,[2017-07-28 10:39:08 AM] - TRADE : From Islanders to Flyers : Y:2017-RND:5-MIN.
15211,22,[2017-07-28 10:39:08 AM] - TRADE : From Flyers to Islanders : Daniel Winnik (69).
15212,19,[2017-07-28 10:39:08 AM] - TRADE : From Flyers to Islanders : Daniel Winnik (69).
15213,9,[2017-07-28 10:39:54 AM] - TRADE : From Blue Jackets to Flames : Y:2018-RND:3-ANH.
15214,5,[2017-07-28 10:39:54 AM] - TRADE : From Blue Jackets to Flames : Y:2018-RND:3-ANH.
15215,5,[2017-07-28 10:39:54 AM] - TRADE : From Flames to Blue Jackets : Y:2017-RND:4-CGY.
15216,9,[2017-07-28 10:39:54 AM] - TRADE : From Flames to Blue Jackets : Y:2017-RND:4-CGY.
15217,14,[2017-07-28 10:41:20 AM] - TRADE : From Kings to Hurricanes : Y:2017-RND:4-BUF.
15218,6,[2017-07-28 10:41:20 AM] - TRADE : From Kings to Hurricanes : Y:2017-RND:4-BUF.
15219,6,[2017-07-28 10:41:20 AM] - TRADE : From Hurricanes to Kings : Y:2019-RND:3-CAR.
15220,14,[2017-07-28 10:41:20 AM] - TRADE : From Hurricanes to Kings : Y:2019-RND:3-CAR.
15221,25,[2017-07-28 10:41:58 AM] - TRADE : From Blues to Flyers : Y:2017-RND:4-STL- Y:2017-RND:6-STL.
15222,22,[2017-07-28 10:41:58 AM] - TRADE : From Blues to Flyers : Y:2017-RND:4-STL- Y:2017-RND:6-STL.
15223,22,[2017-07-28 10:41:58 AM] - TRADE : From Flyers to Blues : Y:2018-RND:4-CAR.
15224,25,[2017-07-28 10:41:58 AM] - TRADE : From Flyers to Blues : Y:2018-RND:4-CAR.
15225,23,[2017-07-28 10:42:15 AM] - Nate Thompson was added to Coyotes.
15226,23,[2017-07-28 10:42:16 AM] - TRADE : From Coyotes to Flyers : Y:2017-RND:7-NYR.
15227,22,[2017-07-28 10:42:16 AM] - TRADE : From Coyotes to Flyers : Y:2017-RND:7-NYR.
15228,22,[2017-07-28 10:42:16 AM] - TRADE : From Flyers to Coyotes : Nate Thompson (62).
15229,23,[2017-07-28 10:42:16 AM] - TRADE : From Flyers to Coyotes : Nate Thompson (62).
15230,8,[2017-07-28 10:46:54 AM] - Adam Clendening was added to Avalanche.
15231,8,[2017-07-28 10:46:55 AM] - TRADE : From Avalanche to Flyers : Y:2017-RND:4-COL- Y:2017-RND:7-COL.
15232,22,[2017-07-28 10:46:55 AM] - TRADE : From Avalanche to Flyers : Y:2017-RND:4-COL- Y:2017-RND:7-COL.
15233,22,[2017-07-28 10:46:55 AM] - TRADE : From Flyers to Avalanche : Adam Clendening (61)- Y:2017-RND:6-STL.
15234,8,[2017-07-28 10:46:55 AM] - TRADE : From Flyers to Avalanche : Adam Clendening (61)- Y:2017-RND:6-STL.
15235,28,[2017-07-28 10:48:06 AM] - TRADE : From Maple Leafs to Flyers : Y:2017-RND:7-CAR.
15236,22,[2017-07-28 10:48:06 AM] - TRADE : From Maple Leafs to Flyers : Y:2017-RND:7-CAR.
15237,22,[2017-07-28 10:48:06 AM] - TRADE : From Flyers to Maple Leafs : Y:2017-RND:7-COL- Y:2017-RND:7-NYR.
15238,28,[2017-07-28 10:48:06 AM] - TRADE : From Flyers to Maple Leafs : Y:2017-RND:7-COL- Y:2017-RND:7-NYR.
15239,26,[2017-07-28 10:49:17 AM] - TRADE : From Sharks to Sabres : Y:2017-RND:4-SJS.
15240,4,[2017-07-28 10:49:17 AM] - TRADE : From Sharks to Sabres : Y:2017-RND:4-SJS.
15241,4,[2017-07-28 10:49:17 AM] - TRADE : From Sabres to Sharks : Y:2017-RND:5-TOR- Y:2017-RND:5-DAL.
15242,26,[2017-07-28 10:49:17 AM] - TRADE : From Sabres to Sharks : Y:2017-RND:5-TOR- Y:2017-RND:5-DAL.
