Name,Position,Country,Rookie,Age,Weight,Height,Contract,Salary,Stats 1,Stats 2,Stats 3,Stats 4,Stats 5,Stats 6,Stats 7,Stats 8,Stats 9,Stats 10,Stats 11,Stats 12,Stats 13,Stats 14
Tom Galvin,4,USA,N,31,190,71,0,600000,61,40,78,57,70,66,53,40,54,52,55,72,66,60
Tom Sestito,2,USA,N,23,209,74,0,600000,70,64,43,58,79,64,56,40,56,56,51,61,64,55
Tom Wandell,1,SWE,Y,23,183,73,3,725000,55,40,79,73,63,77,60,73,63,62,50,60,59,5
Tomas Kana,1,CZE,N,23,202,72,0,600000,67,40,68,50,76,63,50,40,50,51,49,60,58,1
Tomas Kudelka,4,CZE,N,24,176,73,0,600000,54,43,77,62,56,70,54,40,55,53,50,62,59,25
Tomas Marcinko,1,SVK,Y,23,187,76,0,600000,59,40,74,57,67,63,53,40,53,53,50,61,58,15
Tomas Pospisil,2,CZE,N,23,185,72,0,600000,58,40,78,56,65,63,52,40,52,52,52,61,58,55
Tomas Zaborsky,2,SVK,N,23,181,71,0,600000,56,40,79,63,61,63,56,41,56,56,49,60,58,45
Tommy Goebel,1,USA,N,26,166,68,0,600000,50,40,75,69,46,63,57,43,58,56,51,62,61,5
Tony Hrkac,1,CAN,N,44,170,71,0,600000,50,40,88,64,50,71,55,42,55,56,48,95,80,55
Travis Ehrhardt,4,CAN,Y,22,197,72,0,600000,64,40,57,64,73,65,55,40,56,54,50,58,57,35
Travis Morin,1,USA,N,27,195,74,0,600000,63,40,84,77,72,63,66,40,71,55,49,65,62,50
Travis Ramsey,4,USA,N,28,211,76,0,600000,71,40,67,53,80,65,54,40,55,52,51,65,63,55
Travis Turnbull,1,USA,N,24,193,72,0,600000,62,40,51,50,71,63,50,40,50,50,46,62,59,75
Trent Campbell,2,CAN,N,27,175,71,0,600000,53,40,80,66,55,63,57,40,58,56,49,62,62,70
Trent Whitfield,1,CAN,N,33,209,71,0,600000,59,40,84,70,79,77,69,49,71,62,61,62,66,45
Trevor Frischmon,1,USA,N,29,197,71,2,500000,64,40,75,58,73,64,55,50,56,53,52,69,64,1
Trevor Gillies,2,CAN,N,32,235,75,2,500000,83,73,48,50,92,63,64,40,62,62,57,74,79,40
Trevor Hendrikx,4,CAN,N,26,205,74,0,600000,68,40,42,50,77,65,50,40,50,50,50,67,61,10
Trevor Kell,3,CAN,N,24,185,72,0,600000,58,40,84,66,65,63,58,40,54,63,47,64,60,35
Trevor Lewis,1,USA,Y,23,204,73,0,600000,59,40,84,74,77,77,76,49,66,65,55,64,63,45
Trevor Ludwig,4,CAN,N,25,210,73,0,600000,71,40,66,50,80,65,50,40,50,50,50,61,60,55
Troy Brouwer,3,CAN,N,24,213,74,2,850000,92,56,79,74,81,81,71,42,68,72,71,70,74,65
Ty Wishart,4,CAN,N,22,205,76,0,600000,68,40,86,55,77,72,65,40,59,55,57,60,57,35
Tyler Burton,1,CAN,N,26,180,69,0,600000,56,40,84,50,60,63,50,40,50,50,47,62,61,10
Tyler Doig,1,CAN,N,24,180,72,0,600000,56,40,38,50,60,63,50,41,50,50,47,64,59,50
Tyler Donati,3,CAN,N,24,175,71,0,600000,53,40,84,61,55,63,54,40,55,51,50,63,59,1
Tyler Eckford,4,CAN,N,25,215,75,3,550000,73,43,78,55,82,70,62,40,58,56,66,61,60,1
Tyler Haskins,1,USA,N,24,185,72,0,600000,58,40,70,62,65,63,55,49,55,56,53,66,59,40
Tyler Mosienko,1,CAN,N,27,175,68,0,600000,53,40,80,66,55,63,57,41,59,54,47,72,62,40
Tyler Shelast,3,CAN,N,25,202,73,0,600000,67,40,80,53,76,63,52,40,51,54,47,62,60,65
Tyler Spurgeon,1,CAN,N,25,190,71,0,600000,61,40,80,59,70,65,54,49,55,53,54,65,60,15
Tysen Dowzak,4,USA,N,23,212,77,0,600000,72,40,49,50,81,65,50,40,50,50,50,62,58,15
Tyson Marsh,4,CAN,N,26,215,73,0,600000,73,40,69,50,82,65,53,40,54,52,52,66,61,35
Victor Bartley,4,CAN,Y,22,195,72,0,600000,63,40,77,50,72,65,50,40,50,50,50,60,57,35
Viktor Dovgan,4,RUS,N,24,202,74,0,600000,67,40,69,50,76,65,50,40,50,50,50,59,59,40
Viktor Tikhonov,3,LVA,Y,22,187,74,0,600000,58,40,78,74,67,77,67,45,66,66,72,59,58,70
Vladimir Denisov,4,BLR,N,26,207,72,0,600000,69,58,56,56,78,70,55,40,56,54,58,62,66,65
Vladimir Dravecky,3,SVK,N,25,185,70,0,600000,58,40,79,60,65,66,54,40,56,53,52,62,60,1
Vladimir Mihalik,4,SVK,Y,23,222,79,2,800000,60,43,78,63,86,76,64,40,66,61,62,64,65,46
Vladimir Nikiforov,3,USA,N,23,170,69,0,600000,50,40,64,62,50,63,54,40,55,52,51,61,58,30
Vladimir Zharkov,3,RUS,N,23,187,72,0,600000,59,40,82,65,67,68,57,40,58,56,57,61,58,25
Vyacheslav Trukhno,1,RUS,N,24,203,73,0,600000,67,40,77,61,76,65,57,40,59,55,50,61,59,35
Vyacheslav Voinov,4,RUS,N,21,190,72,0,600000,61,40,74,66,70,68,68,40,56,55,54,59,57,50
Wacey Rabbit,1,CAN,N,24,186,70,0,600000,59,46,69,70,66,66,57,49,56,58,54,64,60,55
Wes Cunningham,2,CAN,N,24,174,71,0,600000,53,40,84,50,54,63,50,40,50,50,50,64,59,15
Wes ONeill,4,CAN,Y,24,200,76,0,600000,74,40,57,60,75,69,60,40,58,59,55,61,62,1
Yanick Lehoux,1,CAN,N,28,200,73,0,600000,66,40,85,68,75,71,62,54,63,59,52,69,63,55
Yannick Tifu,1,CAN,N,26,185,71,0,600000,58,40,72,65,65,64,57,45,59,54,50,68,61,40
Yannick Weber,4,SWZ,Y,21,194,71,3,637500,63,40,82,68,72,74,69,40,68,62,55,66,65,45
Zach Bogosian,4,USA,Y,20,200,74,2,800000,92,56,77,80,75,86,70,40,68,70,71,62,65,1
Zach Hamill,1,CAN,Y,22,190,72,0,600000,61,40,82,70,70,71,69,48,58,58,55,63,58,20
Zach Tarkir,4,USA,N,26,189,73,0,600000,60,40,77,57,69,65,53,40,53,54,53,62,61,35
Zack Fitzgerald,4,USA,N,25,214,73,0,600000,73,57,42,50,82,66,52,40,53,51,54,66,70,55
Zack Smith,1,CAN,Y,22,205,74,0,600000,70,58,79,67,77,69,60,50,58,59,52,63,60,50
Zack Torquato,1,CAN,Y,21,188,72,0,600000,60,40,89,50,68,64,50,40,50,50,46,58,56,35
Jonas Gustavsson,5,SWE,N,26,180,75,2,5000000,82,79,66,79,85,87,84,83,83,66,64,50,0,0
Ondrej Pavelec,5,CZE,Y,22,200,74,1,750000,82,76,75,82,86,83,82,85,85,64,59,63,0,0
Nikolai Khabibulin,5,RUS,N,37,209,73,3,3000000,85,80,79,80,84,90,86,88,86,90,87,89,0,0
Ray Emery,5,CAN,N,28,196,74,1,1750000,85,76,78,79,84,86,85,87,85,74,63,50,0,0
Miikka Kiprusoff,5,FIN,N,33,184,73,4,7900000,93,97,64,80,92,94,93,94,94,90,84,50,0,0
Alexander Salak,5,CZK,Y,23,180,73,0,750000,60,50,65,75,60,60,60,57,60,47,47,50,0,0
Jonathan Bernier,5,CAN,N,22,184,72,2,1150000,74,70,64,78,76,77,74,73,72,64,62,80,0,0
Curtis McElhinney,5,CAN,Y,26,193,74,1,500000,78,66,71,82,78,81,80,79,80,63,68,40,0,0
Kari Lehtonen,5,FIN,N,27,215,76,2,2900000,87,83,82,85,87,88,87,90,90,72,76,50,0,0
Martin Biron,5,CAN,N,33,180,75,2,4850000,84,79,60,84,85,86,86,89,88,78,85,30,0,0
Dan Ellis,5,CAN,N,29,188,72,1,2000000,86,76,68,78,85,83,84,86,85,67,75,40,0,0
Ryan Miller,5,USA,N,29,172,74,6,7950000,96,94,71,82,94,95,94,97,98,79,80,82,0,0
Erik Ersberg,5,SWE,N,28,168,72,1,850000,82,71,48,78,82,80,80,83,83,62,62,25,0,0
Jonathan Quick,5,USA,Y,24,216,73,1,500000,89,93,84,82,92,89,93,90,93,60,60,59,0,0
Jeff Drouin-Deslauriers,5,CAN,Y,26,200,76,1,750000,81,80,75,87,82,81,83,81,83,49,49,30,0,0
Dwayne Roloson,5,CAN,N,41,180,73,1,4000000,88,82,60,80,86,88,87,92,87,86,91,1,0,0
Steve Mason,5,CAN,Y,22,212,76,1,750000,89,92,81,86,88,91,90,87,88,62,62,47,0,0
Brent Johnson,5,USA,N,33,199,75,2,1800000,79,72,74,84,80,79,81,78,81,74,70,5,0,0
Ben Bishop,5,USA,Y,23,205,79,1,850000,61,54,77,92,61,61,61,60,61,49,49,60,0,0
Peter Mannino,5,USA,Y,26,195,72,1,550000,58,55,72,78,58,58,58,63,58,70,65,52,0,0
Tim Thomas,5,USA,N,36,201,71,2,5250000,92,85,75,76,93,90,91,93,93,84,83,80,0,0
Corey Crawford,5,CAN,N,26,188,74,3,900000,72,69,68,82,73,73,77,74,76,67,64,55,0,0
Johan Backlund,5,SWE,N,29,198,74,2,805000,66,61,68,81,64,65,64,66,67,68,48,50,0,0
Simeon Varlamov,5,CAN,N,22,183,71,1,850000,88,80,63,76,89,90,90,89,89,58,64,47,0,0
Michael Leighton,5,CAN,N,29,186,75,1,800000,83,72,66,84,85,81,86,86,86,70,66,25,0,0
Anton Kudobin,5,KZA,Y,24,176,71,3,600000,64,62,61,61,68,65,66,67,68,56,45,50,0,0
Peter Budaj,5,SVK,N,27,200,73,1,1500000,70,87,75,80,70,70,70,70,70,71,70,69,0,0
John Curry,5,USA,N,26,185,71,1,775000,69,70,65,76,69,69,69,71,69,54,54,35,0,0
Andrew Raycroft,5,CAN,N,30,185,72,3,720000,77,72,65,78,76,78,80,77,78,72,76,20,0,0
Ryan Munce,5,CAN,N,25,185,74,1,500000,53,51,65,82,53,53,53,56,53,65,66,42,0,0
Mark Dekanich,5,CAN,N,24,192,72,3,900000,66,63,71,78,66,66,66,65,66,34,34,50,0,0
Patrick Lalime,5,CAN,N,36,189,75,1,2300000,78,70,69,84,78,80,77,82,80,78,77,76,0,0
Mike Smith,5,CAN,N,28,218,76,5,2500000,87,82,83,85,87,91,90,88,88,68,71,66,0,0
Niklas Backstrom,5,FIN,N,32,189,73,4,6200000,91,95,69,80,93,93,93,93,92,73,78,69,0,0
Chris Carrozzi,5,USA,N,20,185,74,3,650000,58,56,62,64,59,54,58,56,59,40,40,50,0,0
Justin Pogge,5,CAN,Y,24,204,75,1,850000,80,72,74,82,78,78,77,77,79,53,53,50,0,0
Cory Schneider,5,USA,Y,24,195,74,1,850000,67,58,72,82,67,67,67,72,67,49,49,70,0,0
Curtis Sanford,5,CAN,N,31,187,70,1,863155,73,63,67,74,73,73,73,73,73,72,69,15,0,0
Manny Legace,5,CAN,N,37,200,70,2,1000000,81,64,75,74,81,86,83,81,80,90,89,1,0,0
Mathieu Garon,5,CAN,N,32,192,74,1,2300000,81,73,71,82,81,84,84,83,82,78,80,25,0,0
Yann Danis,5,CAN,N,29,181,72,0,600000,78,72,61,78,80,81,78,82,79,67,71,67,0,0
Marek Schwarz,5,CZE,Y,24,180,72,0,750000,64,57,60,78,64,64,64,57,64,69,61,70,0,0
Morgan Clark,5,USA,Y,20,162,72,3,650000,59,56,52,58,59,57,60,52,58,40,40,50,0,0
Roberto Luongo,5,CAN,N,32,205,75,5,7250000,94,97,77,84,94,92,93,95,94,81,81,74,0,0
Craig Andersson,5,USA,N,29,180,74,2,6525000,91,83,67,82,92,90,91,93,92,62,62,74,0,0
Johan Hedberg,5,SWE,N,37,190,72,2,1100000,86,72,70,78,86,86,86,87,87,86,75,1,0,0
Seamus Kotyk,5,CAN,N,30,180,71,1,475000,55,79,55,55,55,55,55,55,55,32,32,50,0,0
Tobias Stephan,5,CHE,Y,26,180,74,1,550000,66,59,60,82,66,66,66,63,66,70,65,68,0,0
Antti Niemi,5,FIN,Y,27,204,74,2,750000,89,80,77,82,90,86,89,92,93,49,49,41,0,0
Jean-Sébastien Giguère,5,CAN,N,33,201,73,3,7600000,84,83,75,80,84,90,87,86,85,82,81,30,0,0
Carey Price,5,CAN,N,23,219,75,1,850000,87,81,84,84,90,86,87,88,89,68,72,80,0,0
Cristobal Huet,5,FRA,N,35,205,73,0,5500000,84,78,77,80,84,86,86,89,86,83,77,1,0,0
Jaroslav Halak,5,SVK,N,25,182,71,1,3750000,92,85,72,68,92,91,94,93,95,70,61,51,0,0
Ty Conklin,5,USA,N,34,184,72,1,3350000,86,77,64,78,83,85,86,86,84,77,75,72,0,0
Chris Osgood,5,CAN,N,38,178,70,1,1600000,83,73,58,74,79,84,84,83,83,90,85,1,0,0
Brian Finley,5,CAN,N,29,205,75,0,525000,62,72,68,68,65,69,73,62,68,49,49,56,0,0
Vesa Toskala,5,FIN,N,32,195,70,3,4750000,82,82,72,74,81,79,81,82,83,83,79,82,0,0
Sergei Bobrovsky,5,RUS,Y,22,190,74,3,900000,80,70,75,82,77,74,80,81,82,45,40,50,0,0
Scott Clemmensen,5,USA,N,33,205,75,1,1500000,83,71,77,84,79,82,83,82,83,71,74,66,0,0
Martin Brodeur,5,CAN,N,38,215,74,3,7000000,95,97,82,82,93,97,94,94,95,99,99,1,0,0
Tomas Vokoun,5,CZE,N,33,195,72,4,7000000,93,94,72,78,92,93,91,92,93,82,82,80,0,0
Pascal Leclaire,5,CAN,N,28,200,74,2,2000000,82,87,75,82,81,82,81,79,82,70,73,69,0,0
Henrik Karlsson,5,SWE,N,27,205,76,3,500000,78,76,84,89,76,77,74,81,81,55,50,50,0,0
Ian Kerserich,5,USA,Y,24,200,74,2,525000,55,75,55,55,55,55,55,55,55,29,29,50,0,0
Martin Gerber,5,SWI,N,36,200,72,1,500000,88,73,72,79,87,87,85,85,85,85,76,50,0,0
Stephen Valiquette,5,CAN,N,33,210,78,0,650000,73,63,80,90,74,80,79,76,77,76,75,74,0,0
Josh Tordjman,5,CAN,N,26,155,73,3,600000,67,70,35,80,67,67,67,68,67,49,49,40,0,0
Alex Auld,5,CAN,N,29,223,76,3,1200000,83,79,85,85,84,86,85,84,86,74,72,40,0,0
Brian Elliott,5,CAN,Y,25,202,74,1,1250000,86,83,76,82,86,87,89,91,90,49,49,45,0,0
Josh Harding,5,CAN,N,26,197,73,2,2500000,80,52,73,80,79,83,83,85,83,70,71,60,0,0
Dany Sabourin,5,CAN,N,30,200,76,2,850000,73,57,75,86,72,75,72,74,73,73,72,25,0,0
Chris Mason,5,CAN,N,34,195,72,2,3000000,91,87,72,78,91,90,91,93,90,76,76,1,0,0
José Théodore,5,CAN,N,34,182,71,2,2000000,87,84,62,76,87,85,87,91,92,80,86,50,0,0
Manny Fernandez,5,CAN,N,36,207,72,0,1500000,74,74,78,78,72,75,75,73,75,84,82,5,0,0
Brian Boucher,5,USA,N,33,200,74,1,2225000,82,67,75,82,85,84,85,83,85,80,73,25,0,0
Joey MacDonald,5,CAN,N,30,197,72,1,1250000,79,86,73,78,80,81,79,81,80,70,65,15,0,0
Cam Ward,5,CAN,N,26,200,73,3,6000000,91,94,75,80,91,90,92,93,92,70,85,60,0,0
Billy Sauer,5,USA,N,22,180,74,4,550000,47,66,55,55,51,65,70,49,61,29,29,99,0,0
Rick Dipietro,5,USA,N,28,210,73,1,5000000,89,72,80,80,83,83,82,83,83,76,78,75,0,0
Antero Niittymaki,5,FIN,N,30,195,73,2,2200000,86,79,72,80,87,86,86,89,86,78,73,25,0,0
Ilja Bryzgalov,5,RUS,N,30,199,75,2,4000000,93,91,75,84,92,94,94,93,93,75,75,40,0,0
Matt Climie,5,CAN,Y,28,185,75,1,875000,60,50,65,84,60,60,60,57,60,49,49,30,0,0
Evgeni Nabokov,5,KAZ,N,35,200,72,0,6150000,93,94,75,78,93,94,94,93,94,97,81,1,0,0
Allen York,5,CAN,Y,21,185,76,1,863155,70,65,70,80,70,70,70,70,70,29,29,50,0,0
Jimmy Howard,5,USA,Y,26,205,72,1,800000,91,86,80,77,91,91,92,92,92,60,55,41,0,0
Michael Garnett,5,CAN,N,28,205,73,0,550000,47,66,65,65,56,66,70,49,62,50,50,63,0,0
Pekka Rinne,5,FIN,N,27,206,77,1,500000,91,85,78,88,89,91,93,92,91,67,71,64,0,0
Adam Berkhoel,5,USA,N,29,185,71,0,600000,61,63,65,76,61,61,61,61,61,70,73,25,0,0
Marc-André Fleury,5,CAN,N,26,180,74,1,3850000,92,96,60,82,91,89,92,93,92,73,71,75,0,0
Henrik Lundqvist,5,SWE,N,28,195,73,2,7800000,96,96,72,80,93,97,96,95,97,81,78,30,0,0
Marc Denis,5,CAN,N,33,190,75,0,750000,68,67,70,84,68,68,68,73,68,80,75,30,0,0
Jonas Hiller,5,CHE,N,28,193,74,5,3850000,89,87,71,82,89,91,90,91,89,68,65,25,0,0
Jason LaBarbera,5,CAN,N,30,225,75,2,1000000,79,71,87,84,83,80,84,83,83,74,80,30,0,0
Adam Courchaine,5,CAN,N,21,185,75,0,600000,53,50,65,84,53,53,53,56,53,58,63,60,0,0
Marty Turco,5,CAN,N,35,185,71,2,2000000,90,89,65,76,90,92,90,91,91,78,88,1,0,0
Adam Dennis,5,CAN,N,25,190,72,0,600000,54,57,70,78,54,54,54,57,54,64,68,45,0,0
Adam Munro,5,CAN,N,28,199,73,0,600000,62,62,74,80,62,62,62,60,62,72,70,50,0,0
Al Montoya,5,USA,Y,25,193,73,2,700000,69,66,71,80,69,69,69,60,69,66,70,70,0,0
Barry Brust,5,CAN,Y,27,216,74,0,600000,60,62,83,82,60,60,60,61,60,72,65,45,0,0
Bobby Goepfert,5,USA,Y,27,170,70,0,600000,54,51,50,74,54,54,54,57,54,67,68,35,0,0
Brent Krahn,5,CAN,N,28,220,77,0,600000,61,57,85,88,61,61,61,55,61,70,71,55,0,0
Cedrick Desjardins,5,CAN,N,25,183,72,1,550000,63,65,63,78,63,63,63,65,63,72,63,40,0,0
Chris Beckford-Tseu,5,CAN,N,26,201,74,0,600000,53,60,75,82,53,53,53,55,53,69,66,40,0,0
Chris Holt,5,CAN,N,25,221,75,0,600000,69,60,85,84,69,69,69,64,69,66,66,45,0,0
Craig Kowalski,5,USA,N,29,190,68,0,600000,55,56,70,70,55,55,55,59,55,69,74,20,0,0
Dan LaCosta,5,CAN,Y,24,186,73,2,600000,63,67,66,80,63,63,63,65,63,63,62,60,0,0
Dan Turple,5,CAN,Y,25,220,78,0,600000,54,56,85,90,54,54,54,55,54,66,67,45,0,0
Daniel Larsson,5,CAN,Y,24,170,72,3,500000,60,65,50,78,60,60,60,64,60,62,66,60,0,0
Daniel Manzato,5,CAN,N,26,178,72,0,600000,56,62,58,78,56,56,56,59,56,68,67,40,0,0
Daren Machesney,5,CAN,Y,24,185,72,0,600000,54,64,65,78,54,54,54,58,54,63,67,50,0,0
Dave Caruso,5,USA,N,28,218,71,0,600000,50,57,84,76,50,50,50,56,50,66,70,25,0,0
David Brown,5,CAN,N,25,185,72,0,600000,50,51,65,78,50,50,50,55,50,63,67,45,0,0
David Leggio,5,CAN,N,26,179,71,0,600000,50,50,59,76,50,50,50,57,50,63,60,35,0,0
David LeNeveu,5,CAN,Y,27,187,73,0,600000,61,68,67,80,61,61,61,64,61,65,70,50,0,0
David Shantz,5,CAN,N,24,207,73,0,600000,56,56,78,80,56,56,56,59,56,65,68,65,0,0
Devan Dubnyk,5,CAN,N,24,185,77,1,600000,74,73,70,85,73,77,73,74,73,64,68,70,0,0
Drew MacIntyre,5,CAN,N,27,187,73,0,600000,71,70,67,80,71,71,71,61,71,71,68,40,0,0
Gerald Coleman,5,USA,N,25,215,77,0,600000,50,51,82,88,50,50,50,55,50,64,68,45,0,0
Glenn Fisher,5,CAN,N,27,190,73,0,600000,50,51,70,80,50,50,50,56,50,64,68,35,0,0
James Reimer,5,CAN,N,22,208,75,0,600000,50,51,79,84,50,50,50,55,50,60,60,65,0,0
Jean-Philippe Levasseur,5,CAN,Y,23,197,72,0,600000,57,66,73,78,57,57,57,58,57,64,65,55,0,0
Jeff Frazee,5,USA,N,23,193,72,0,600000,70,72,71,78,70,70,70,72,70,60,65,70,0,0
Jeff Glass,5,CAN,N,25,203,75,0,600000,58,66,76,84,58,58,58,62,58,65,67,55,0,0
Jeff Jakaitis,5,USA,N,27,165,70,0,600000,53,50,45,74,53,53,53,57,53,65,61,45,0,0
Jeff Zatkoff,5,USA,N,23,170,75,0,600000,54,51,50,84,54,54,54,55,54,61,65,65,0,0
Jhonas Enroth,5,SWE,Y,22,174,70,3,850000,68,72,50,74,68,68,68,71,68,61,65,75,0,0
Joe Fallon,5,USA,N,25,190,75,0,600000,60,50,70,84,60,60,60,55,60,62,59,40,0,0
Joel Gistedt,5,SWE,N,23,176,71,0,600000,50,50,56,76,50,50,50,56,50,62,67,70,0,0
John DeCaro,5,USA,N,28,217,75,0,600000,54,51,83,84,54,54,54,56,54,67,62,25,0,0
John Murray,5,USA,N,23,197,72,0,600000,50,50,73,78,50,50,50,55,50,62,57,50,0,0
Jonathan Boutin,5,CAN,N,25,206,74,0,600000,50,50,78,82,50,50,50,57,50,67,67,55,0,0
Jordan Pearce,5,USA,Y,24,201,73,0,600000,50,50,75,80,50,50,50,57,50,62,58,45,0,0
Julien Ellis,5,CAN,N,24,177,72,0,600000,50,50,57,78,50,50,50,57,50,67,58,50,0,0
Justin Peters,5,CAN,Y,24,213,73,3,500000,64,66,71,72,61,60,60,62,64,55,45,65,0,0
Karl Goehring,5,USA,N,32,160,68,0,600000,60,62,40,70,60,60,60,59,60,73,77,5,0,0
Kellen Briggs,5,USA,N,27,188,71,0,600000,53,53,68,76,53,53,53,57,53,66,61,45,0,0
Kevin Lalande,5,CAN,N,23,175,71,0,600000,63,60,55,76,63,63,63,57,63,62,66,55,0,0
Kevin Nastiuk,5,CAN,N,25,170,73,0,600000,50,53,50,80,50,50,50,56,50,67,67,50,0,0
Kevin Regan,5,USA,N,26,190,73,0,600000,55,60,70,80,55,55,55,57,55,64,67,40,0,0
Kris Mayotte,5,USA,Y,27,180,72,0,600000,50,53,60,78,50,50,50,55,50,67,68,30,0,0
Kyle Jones,5,CAN,N,27,200,72,0,600000,50,51,75,78,50,50,50,55,50,64,63,30,0,0
Leland Irving,5,CAN,N,22,176,72,0,600000,69,68,56,78,69,69,69,67,69,64,65,80,0,0
Len DiCostanzo,5,USA,N,24,185,70,0,600000,50,50,65,74,50,50,50,56,50,61,59,45,0,0
Loic Lacasse,5,CAN,Y,24,175,74,0,600000,61,54,55,82,61,61,61,56,61,65,63,50,0,0
Matt Keetley,5,CAN,N,24,189,74,3,500000,56,64,69,82,56,56,56,58,56,64,63,50,0,0
Matt Zaba,5,CAN,N,27,185,73,3,600000,67,66,65,80,67,67,67,69,67,65,69,35,0,0
Maxime Daigneault,5,CAN,N,26,203,75,3,600000,50,51,76,84,50,50,50,55,50,68,69,55,0,0
Michael Mole,5,CAN,Y,28,178,71,0,600000,50,65,58,76,50,50,50,74,50,68,70,25,0,0
Michael Teslak,5,CAN,N,25,192,74,0,600000,54,53,71,82,54,54,54,57,54,61,62,61,0,0
Michal Neuvirth,5,CZE,Y,22,197,72,2,600000,78,72,73,78,82,83,83,82,82,62,59,62,0,0
Miika Wiikman,5,CAN,Y,26,177,71,0,600000,62,67,57,76,62,62,62,64,62,64,69,64,0,0
Mike Brodeur,5,CAN,Y,27,167,74,2,500000,72,65,47,82,76,79,74,73,74,74,67,65,0,0
Mike McKenna,5,USA,Y,26,187,75,0,600000,64,62,67,84,64,64,64,68,64,62,67,62,0,0
Mitch OKeefe,5,CAN,N,26,210,74,0,600000,59,51,80,82,59,59,59,56,59,61,63,61,0,0
Nathan Lawson,5,CAN,N,27,191,74,1,500000,66,63,70,82,66,66,66,67,66,63,63,63,0,0
Nolan Schaefer,5,CAN,Y,30,195,74,0,600000,65,68,72,82,65,65,65,63,65,68,73,68,0,0
Ray Jean,5,USA,N,28,175,67,0,600000,50,50,55,72,50,50,50,57,50,63,60,63,0,0
Rejean Beauchemin,5,CAN,Y,25,195,73,0,600000,50,50,72,80,50,50,50,55,50,64,65,64,0,0
Riku Helenius,5,FIN,Y,22,202,75,0,600000,68,50,76,84,68,68,68,62,68,61,65,61,0,0
Rob Lemelin,5,USA,N,28,205,73,0,600000,55,50,77,80,55,55,55,55,55,63,60,63,0,0
Robert Gherson,5,CAN,Y,27,175,73,0,600000,54,59,55,80,54,54,54,57,54,69,65,69,0,0
Scott Munroe,5,CAN,N,28,210,74,0,600000,71,71,80,82,71,71,71,73,71,64,68,64,0,0
Sebastian Dahm,5,DEN,N,23,175,71,0,600000,56,60,55,76,56,56,56,60,56,61,62,61,0,0
Taylor Dakers,5,CAN,N,24,170,74,0,600000,55,61,50,82,55,55,55,57,55,61,61,61,0,0
Thomas Greiss,5,GER,Y,24,190,73,3,550000,78,73,70,80,77,80,78,81,81,62,63,62,0,0
Tuukka Rask,5,FIN,Y,23,169,75,3,700000,89,83,53,84,91,92,90,93,93,69,67,69,0,0
Tyler Plante,5,USA,N,23,191,75,0,600000,54,59,70,84,54,54,54,56,54,60,62,60,0,0
Tyler Sims,5,GER,N,25,190,72,0,600000,50,50,70,78,50,50,50,56,50,61,57,61,0,0
Tyler Weiman,5,CAN,Y,26,180,71,0,600000,66,67,60,76,66,66,66,66,66,66,65,66,0,0
Wade Dubielewicz,5,CAN,N,31,185,70,2,525000,71,50,65,74,70,70,70,72,73,69,72,69,0,0
